ID	CATEGORY	ENGLISH	PART_OF_SPEECH	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hale-1973-1798-716	House_and_Home-58	cover, lid	n	06a.58	2319	LID (COVER, CAP)
Hale-1973-1798-717	House_and_Home-59	ladle	n	06a.59	2657	LADLE
Hale-1973-1798-718	House_and_Home-60	box	n	06a.60	1465	BOX
Hale-1973-1798-719	House_and_Home-61	can	n	06a.61	1051	CAN
Hale-1973-1798-720	House_and_Home-62	cup	n	06a.62	476	CUP
Hale-1973-1798-721	House_and_Home-63	brass waterjar	n	06a.63		
Hale-1973-1798-722	House_and_Home-64	clay waterjar	n	06a.64		
Hale-1973-1798-723	House_and_Home-65	small water jar	n	06a.65		
Hale-1973-1798-724	House_and_Home-66	bottle	n	06a.66	1321	BOTTLE
Hale-1973-1798-725	House_and_Home-67	soap	n	06a.67	788	SOAP
Hale-1973-1798-726	House_and_Home-68	plan	v	06b1.01		
Hale-1973-1798-727	House_and_Home-69	begin	v	06b1.02	3447	BEGIN OR START
Hale-1973-1798-728	House_and_Home-70	be finished	v	06b1.03		
Hale-1973-1798-729	House_and_Home-71	be made	v	06b1.04		
Hale-1973-1798-730	House_and_Home-72	erect	v	06b1.05		
Hale-1973-1798-731	House_and_Home-73	stick	v	06b1.06	254	STICKING
Hale-1973-1798-732	House_and_Home-74	plaster (mud)	v	06b1.07		
Hale-1973-1798-733	House_and_Home-75	mud (wash floors and walls with a watery mixture of cowdung and water)	v	06b1.08		
Hale-1973-1798-734	House_and_Home-76	build roof	v	06b1.09		
Hale-1973-1798-735	House_and_Home-77	put in	v	06b1.10		
Hale-1973-1798-736	House_and_Home-78	sweep	v	06b1.11	230	SWEEP
Hale-1973-1798-737	House_and_Home-79	squeak (as a hinge)	v	06b1.12	3692	SQUEAK
Hale-1973-1798-738	House_and_Home-80	search for	v	06b1.13	1468	LOOK FOR
Hale-1973-1798-739	House_and_Home-81	find	v	06b1.14	719	FIND
Hale-1973-1798-740	House_and_Home-82	hide	v	06b1.15	2486	HIDE
Hale-1973-1798-741	House_and_Home-83	drop	v	06b1.16	750	DROP
Hale-1973-1798-742	House_and_Home-84	scatter	v	06b1.17	3705	SCATTER
Hale-1973-1798-743	House_and_Home-85	gather up	v	06b1.18	7	GATHER
Hale-1973-1798-744	House_and_Home-86	pile up (heap)	v	06b1.19	1576	PILE UP
Hale-1973-1798-745	House_and_Home-87	pile (layers)	v	06b1.20	1576	PILE UP
Hale-1973-1798-746	House_and_Home-88	store	v	06b1.21		
Hale-1973-1798-747	House_and_Home-89	decorate	v	06b1.22	1739	DECORATE
Hale-1973-1798-748	House_and_Home-90	work	v	06b1.23	1086	WORK (ACTIVITY)
Hale-1973-1798-749	House_and_Home-91	rest	v	06b1.24	168	REST
Hale-1973-1798-750	House_and_Home-92	collapse	v	06b1.25		
Hale-1973-1798-751	House_and_Home-93	pierce	v	06b1.26	398	PIERCE
Hale-1973-1798-752	House_and_Home-94	wear out (of matter)	v	06b1.27		
Hale-1973-1798-753	House_and_Home-95	decay	v	06b1.28	2907	ROT
Hale-1973-1798-754	House_and_Home-96	nurse	v	06b2.01	2472	SUCKLE (BREASTFEED, NURSE)
Hale-1973-1798-755	House_and_Home-97	suck	v	06b2.02	1421	SUCK
Hale-1973-1798-756	House_and_Home-98	wean	v	06b2.03		
Hale-1973-1798-757	House_and_Home-99	take care	v	06b2.04		
Hale-1973-1798-758	House_and_Home-100	grow up	v	06b2.05	552	GROW UP
Hale-1973-1798-759	House_and_Home-101	raise	v	06b2.06	2134	RAISE (BRING UP)
Hale-1973-1798-760	House_and_Home-102	change (alter)	v	06b2.07	2857	CHANGE (BECOME DIFFERENT)
Hale-1973-1798-761	House_and_Home-103	neglect	v	06b2.08		
Hale-1973-1798-762	House_and_Home-104	abandon	v	06b2.09	1097	ABANDON
Hale-1973-1798-763	House_and_Home-105	mimic	v	06b2.10		
Hale-1973-1798-764	House_and_Home-106	cover	v	06b2.11	761	COVER
Hale-1973-1798-765	House_and_Home-107	wrap	v	06b2.12	1113	WRAP
Hale-1973-1798-766	House_and_Home-108	wrap things	v	06b2.13	1113	WRAP
Hale-1973-1798-767	House_and_Home-109	cling to	v	06b2.14		
Hale-1973-1798-768	House_and_Home-110	scold	v	06b2.15	299	SCOLD
Hale-1973-1798-769	House_and_Home-111	praise	v	06b2.16	3455	COMMEND
Hale-1973-1798-770	House_and_Home-112	discipline	v	06b2.17	3962	DISCIPLINE
Hale-1973-1798-771	House_and_Home-113	punish	v	06b2.18	3649	PUNISH
Hale-1973-1798-772	House_and_Home-114	respect	v	06b2.19	385	RESPECT (SOMEBODY)
Hale-1973-1798-773	House_and_Home-115	encourage	v	06b2.20		
Hale-1973-1798-774	House_and_Home-116	allow	v	06b2.21	1003	PERMIT
Hale-1973-1798-775	House_and_Home-117	crawl	v	06b2.22	96	CRAWL
Hale-1973-1798-776	House_and_Home-118	wrestle	v	06b2.23		
Hale-1973-1798-777	House_and_Home-119	pinch	v	06b2.24	378	PINCH
Hale-1973-1798-778	House_and_Home-120	tickle	v	06b2.25	3647	TICKLE (SOMEBODY)
Hale-1973-1798-779	House_and_Home-121	slander s.o.	v	06b2.26	3641	SLANDER
Hale-1973-1798-780	House_and_Home-122	light (itr)	v	06b3.01		
Hale-1973-1798-781	House_and_Home-123	burn (itr)	v	06b3.02	1428	BURNING
Hale-1973-1798-782	House_and_Home-124	light (tr)	v	06b3.03	737	LIGHT (IGNITE)
Hale-1973-1798-783	House_and_Home-125	flicker (fire)	v	06b3.04		
Hale-1973-1798-784	House_and_Home-126	go out (fire)	v	06b3.05		
Hale-1973-1798-785	House_and_Home-127	split (wood)	v	06b3.06	1437	SPLIT
Hale-1973-1798-786	House_and_Home-128	flare up	v	06b3.07		
Hale-1973-1798-787	House_and_Home-129	sit (stay)	v	06b3.08	1416	SIT
Hale-1973-1798-788	House_and_Home-130	sit cross-legged	v	06b3.09		
Hale-1973-1798-789	House_and_Home-131	stand	v	06b3.10	1442	STAND
Hale-1973-1798-790	House_and_Home-132	lie down (turn over)	v	06b3.11	215	LIE DOWN
Hale-1973-1798-791	House_and_Home-133	lean	v	06b3.12	3619	LEAN
Hale-1973-1798-792	House_and_Home-134	spread out	v	06b3.13	38	SPREAD OUT
Hale-1973-1798-793	House_and_Home-135	get stuck	v	06b3.14		
Hale-1973-1798-794	House_and_Home-136	wipe off	v	06b3.15	1454	WIPE
Hale-1973-1798-795	House_and_Home-137	look	v	06b3.16	1819	LOOK
Hale-1973-1798-796	House_and_Home-138	open	v	06b3.17	1156	OPEN
Hale-1973-1798-797	House_and_Home-139	shut	v	06b3.18	1046	SHUT
Hale-1973-1798-798	House_and_Home-140	shut in	v	06b3.19		
Hale-1973-1798-799	House_and_Home-141	shut out	v	06b3.20		
Hale-1973-1798-800	House_and_Home-142	knock (on door)	v	06b3.21	2396	KNOCK
Hale-1973-1798-801	House_and_Home-143	be restless	v	06b3.22		
Hale-1973-1798-802	House_and_Home-144	bungle (spoil by hurrying)	v	06b3.23		
Hale-1973-1798-803	House_and_Home-145	chatter, babble	v	06b3.24		
Hale-1973-1798-804	Food_and_Clothing-1	food	n	07a.01	256	FOOD
Hale-1973-1798-805	Food_and_Clothing-2	cooked rice	n	07a.02	1191	COOKED RICE
Hale-1973-1798-806	Food_and_Clothing-3	uncooked rice	n	07a.03	3289	UNCOOKED RICE
Hale-1973-1798-807	Food_and_Clothing-4	rice broth	n	07a.04		
Hale-1973-1798-808	Food_and_Clothing-5	spices	n	07a.05		
Hale-1973-1798-809	Food_and_Clothing-6	dal, pulse	n	07a.06		
Hale-1973-1798-810	Food_and_Clothing-7	soup, broth	n	07a.07	1547	SOUP
Hale-1973-1798-811	Food_and_Clothing-8	salt	n	07a.08	1274	SALT
Hale-1973-1798-812	Food_and_Clothing-9	oil	n	07a.09	1484	OIL (ORGANIC SUBSTANCE)
Hale-1973-1798-813	Food_and_Clothing-10	egg	n	07a.10	744	EGG
Hale-1973-1798-814	Food_and_Clothing-11	yolk	n	07a.11	1556	YOLK
Hale-1973-1798-815	Food_and_Clothing-12	white	n	07a.12		
Hale-1973-1798-816	Food_and_Clothing-13	shell	n	07a.13	598	SHELL
Hale-1973-1798-817	Food_and_Clothing-14	ghee	n	07a.14		
Hale-1973-1798-818	Food_and_Clothing-15	meat	n	07a.15	634	MEAT
Hale-1973-1798-819	Food_and_Clothing-16	milk	n	07a.16	635	MILK
Hale-1973-1798-820	Food_and_Clothing-17	tea	n	07a.17	1373	TEA
Hale-1973-1798-821	Food_and_Clothing-18	beer	n	07a.18	1639	BEER
Hale-1973-1798-822	Food_and_Clothing-19	liquor	n	07a.19	842	LIQUOR
Hale-1973-1798-823	Food_and_Clothing-20	flour	n	07a.20	1594	FLOUR
Hale-1973-1798-824	Food_and_Clothing-21	cloth	n	07a.21	1616	CLOTH
Hale-1973-1798-825	Food_and_Clothing-22	fiber	n	07a.22		
Hale-1973-1798-826	Food_and_Clothing-23	cotton	n	07a.23	1850	COTTON
Hale-1973-1798-827	Food_and_Clothing-24	thread	n	07a.24	1161	THREAD
Hale-1973-1798-828	Food_and_Clothing-25	needle	n	07a.25	1382	NEEDLE (FOR SEWING)
Hale-1973-1798-829	Food_and_Clothing-26	spindle	n	07a.26	277	SPINDLE
Hale-1973-1798-830	Food_and_Clothing-27	loom	n	07a.27	1787	LOOM
Hale-1973-1798-831	Food_and_Clothing-28	design	n	07a.28		
Hale-1973-1798-832	Food_and_Clothing-29	embroidery	n	07a.29		
Hale-1973-1798-833	Food_and_Clothing-30	shirt	n	07a.30	1622	SHIRT
Hale-1973-1798-834	Food_and_Clothing-31	men's lower garment	n	07a.31		
Hale-1973-1798-835	Food_and_Clothing-32	cumberbund	n	07a.32		
Hale-1973-1798-836	Food_and_Clothing-33	turban	n	07a.33	3066	SCARF OR TURBAN
Hale-1973-1798-837	Food_and_Clothing-34	wrap	n	07a.34		
Hale-1973-1798-838	Food_and_Clothing-35	blouse	n	07a.35		
Hale-1973-1798-839	Food_and_Clothing-36	women's lower garment	n	07a.36		
Hale-1973-1798-840	Food_and_Clothing-37	women's carry all back-cloth	n	07a.37		
Hale-1973-1798-841	Food_and_Clothing-38	shoes	n	07a.38	1381	SHOE
Hale-1973-1798-842	Food_and_Clothing-39	comb	n	07a.39	1475	COMB
Hale-1973-1798-843	Food_and_Clothing-40	mirror	n	07a.40	1171	MIRROR
Hale-1973-1798-844	Food_and_Clothing-41	ornament	n	07a.41	917	ORNAMENT
Hale-1973-1798-845	Food_and_Clothing-42	bracelet	n	07a.42	1754	BRACELET
Hale-1973-1798-846	Food_and_Clothing-43	anklet	n	07a.43		
Hale-1973-1798-847	Food_and_Clothing-44	necklace	n	07a.44	1961	NECKLACE
Hale-1973-1798-848	Food_and_Clothing-45	bead	n	07a.45	1860	BEAD
Hale-1973-1798-849	Food_and_Clothing-46	ring	n	07a.46	1374	RING
Hale-1973-1798-850	Food_and_Clothing-47	earring in love	n	07a.47		
Hale-1973-1798-851	Food_and_Clothing-48	earring in upper ear	n	07a.48		
Hale-1973-1798-852	Food_and_Clothing-49	nosering in septum	n	07a.49		
Hale-1973-1798-853	Food_and_Clothing-50	rainshield	n	07a.50		
Hale-1973-1798-854	Food_and_Clothing-51	clean (grain and vegetables)	v	07b1.01	2235	CLEAN (SOMETHING)
Hale-1973-1798-855	Food_and_Clothing-52	winnow (small quantities)	v	07b1.02	2462	WINNOWING
Hale-1973-1798-856	Food_and_Clothing-53	grind	v	07b1.03	1033	GRIND
Hale-1973-1798-857	Food_and_Clothing-54	grate	v	07b1.04	3114	GRATE (SOMETHING)
Hale-1973-1798-858	Food_and_Clothing-55	sift	v	07b1.05		
Hale-1973-1798-859	Food_and_Clothing-56	become wet	v	07b1.06	2324	GET WET
Hale-1973-1798-860	Food_and_Clothing-57	be mixed	v	07b1.07		
Hale-1973-1798-861	Food_and_Clothing-58	knead	v	07b1.08	274	KNEAD
Hale-1973-1798-862	Food_and_Clothing-59	flatten dough (with roll)	v	07b1.09		
Hale-1973-1798-863	Food_and_Clothing-60	flatten dough (with hands)	v	07b1.10		
Hale-1973-1798-864	Food_and_Clothing-61	grind (press through)	v	07b1.11		
Hale-1973-1798-865	Food_and_Clothing-62	pound grain	v	07b1.12	3768	POUND (FOOD)
Hale-1973-1798-866	Food_and_Clothing-63	peel	v	07b1.13	275	PEEL
Hale-1973-1798-867	Food_and_Clothing-64	peel (strip skin by hand)	v	07b1.14		
Hale-1973-1798-868	Food_and_Clothing-65	peel (out of shells)	v	07b1.15	3660	SHELL (SOMETHING)
Hale-1973-1798-869	Food_and_Clothing-66	cut	v	07b1.16	1432	CUT
Hale-1973-1798-870	Food_and_Clothing-67	cut up in pieces	v	07b1.17	2156	CUT (WITH KNIFE)
Hale-1973-1798-871	Food_and_Clothing-68	skim (take off cream)	v	07b1.18		
Hale-1973-1798-872	Food_and_Clothing-69	squeeze (juice)	v	07b1.19	1414	SQUEEZE
Hale-1973-1798-873	Food_and_Clothing-70	strain	v	07b1.20	940	STRAIN
Hale-1973-1798-874	Food_and_Clothing-71	brew	v	07b1.21		
Hale-1973-1798-875	Food_and_Clothing-72	ferment (itr)	v	07b1.22	3652	FERMENT
Hale-1973-1798-876	Food_and_Clothing-73	taste (eat sample)	v	07b1.23	21	TASTE (SOMETHING)
Hale-1973-1798-877	Food_and_Clothing-74	leak	v	07b1.24	2253	DRIP (EMIT LIQUID)
Hale-1973-1798-878	Food_and_Clothing-75	get filled	v	07b1.25		
Hale-1973-1798-879	Food_and_Clothing-76	overflow	v	07b1.26		
Hale-1973-1798-880	Food_and_Clothing-77	spill	v	07b1.27	3130	SPILL (SOMETHING)
Hale-1973-1798-881	Food_and_Clothing-78	become empty	v	07b1.28		
Hale-1973-1798-882	Food_and_Clothing-79	pour	v	07b1.29	1487	POUR
Hale-1973-1798-883	Food_and_Clothing-80	bubble	v	07b1.30		
Hale-1973-1798-884	Food_and_Clothing-81	dip into	v	07b1.31	3697	DIP
Hale-1973-1798-885	Food_and_Clothing-82	dilute	v	07b1.32	550	DILUTE
Hale-1973-1798-886	Food_and_Clothing-83	be dissolved	v	07b1.33		
Hale-1973-1798-887	Food_and_Clothing-84	cover	v	07b1.34	761	COVER
Hale-1973-1798-888	Food_and_Clothing-85	measure	v	07b1.35	1506	MEASURE
Hale-1973-1798-889	Food_and_Clothing-86	measure (grains)	v	07b1.36		
Hale-1973-1798-890	Food_and_Clothing-87	plug a leak	v	07b1.37		
Hale-1973-1798-891	Food_and_Clothing-88	waste	v	07b1.38	79	WASTE
Hale-1973-1798-892	Food_and_Clothing-89	economize	v	07b1.39		
Hale-1973-1798-893	Food_and_Clothing-90	save (keep unused)	v	07b1.40	1997	PRESERVE
Hale-1973-1798-894	Food_and_Clothing-91	beat foods	v	07b1.41		
Hale-1973-1798-895	Food_and_Clothing-92	boil (water)	v	07b2.01	2493	BOIL
Hale-1973-1798-896	Food_and_Clothing-93	boil (food)	v	07b2.02		
Hale-1973-1798-897	Food_and_Clothing-94	cook (tr)	v	07b2.03	1100	COOK (SOMETHING)
Hale-1973-1798-898	Food_and_Clothing-95	steam	v	07b2.04	2067	STEAM (VERB)
Hale-1973-1798-899	Food_and_Clothing-96	fry (most often dry-fry)	v	07b2.05	2146	ROAST OR FRY
Hale-1973-1798-900	Food_and_Clothing-97	become hot (of oil)	v	07b2.06		
Hale-1973-1798-901	Food_and_Clothing-98	fry, deep-fry	v	07b2.07	991	FRY
Hale-1973-1798-902	Food_and_Clothing-99	burn, scorch	v	07b2.08	2102	BURN
Hale-1973-1798-903	Food_and_Clothing-100	roast	v	07b2.09	1962	ROAST (SOMETHING)
Hale-1973-1798-904	Food_and_Clothing-101	heat up roti	v	07b2.10	1341	HEAT UP
Hale-1973-1798-905	Food_and_Clothing-102	heat	v	07b2.11	1341	HEAT UP
Hale-1973-1798-906	Food_and_Clothing-103	cool	v	07b2.12	3068	COOL DOWN
Hale-1973-1798-907	Food_and_Clothing-104	become soft (ripe)	v	07b2.13	178	RIPE
Hale-1973-1798-908	Food_and_Clothing-105	season	v	07b2.14		
Hale-1973-1798-909	Food_and_Clothing-106	put on (the stove)	v	07b2.15	737	LIGHT (IGNITE)
Hale-1973-1798-910	Food_and_Clothing-107	take off (the stove)	v	07b2.16		
Hale-1973-1798-911	Food_and_Clothing-108	become sour	v	07b2.17	2229	BECOME SOUR
Hale-1973-1798-912	Food_and_Clothing-109	season (with spices fried in butter)	v	07b2.18		
Hale-1973-1798-913	Food_and_Clothing-110	burst, explode	v	07b2.19		
Hale-1973-1798-914	Food_and_Clothing-111	scrub pots	v	07b2.20		
Hale-1973-1798-915	Food_and_Clothing-112	rinse	v	07b2.21	2904	RINSE
Hale-1973-1798-916	Food_and_Clothing-113	get away (turn away)	v	07b2.22		
Hale-1973-1798-917	Food_and_Clothing-114	put away	v	07b2.23		
Hale-1973-1798-918	Food_and_Clothing-115	arrange	v	07b2.24	1568	ARRANGE
Hale-1973-1798-919	Food_and_Clothing-116	disarrange	v	07b2.25		
Hale-1973-1798-920	Food_and_Clothing-117	discard (tr)	v	07b2.26		
Hale-1973-1798-921	Food_and_Clothing-118	eat	v	07b2.27	1336	EAT
Hale-1973-1798-922	Food_and_Clothing-119	drink	v	07b2.28	1401	DRINK
Hale-1973-1798-923	Food_and_Clothing-120	serve, offer	v	07b2.29		
Hale-1973-1798-924	Food_and_Clothing-121	distribute	v	07b2.30		
Hale-1973-1798-925	Food_and_Clothing-122	serve out rice	v	07b2.31		
Hale-1973-1798-926	Food_and_Clothing-123	scoop out	v	07b2.32		
Hale-1973-1798-927	Food_and_Clothing-124	urge	v	07b2.33	2881	URGE (SOMEONE)
Hale-1973-1798-928	Food_and_Clothing-125	accept	v	07b2.34		
Hale-1973-1798-929	Food_and_Clothing-126	refuse	v	07b2.35	49	REFUSE
Hale-1973-1798-930	Food_and_Clothing-127	abstain	v	07b2.36	303	ABSTAIN FROM FOOD
Hale-1973-1798-931	Food_and_Clothing-128	chew	v	07b2.37	321	CHEW
Hale-1973-1798-932	Food_and_Clothing-129	swallow	v	07b2.38	897	SWALLOW
Hale-1973-1798-933	Food_and_Clothing-130	choke	v	07b2.39	129	CHOKE
Hale-1973-1798-934	Food_and_Clothing-131	scrape	v	07b2.40	1767	SCRAPE
Hale-1973-1798-935	Food_and_Clothing-132	had enough	v	07b2.41		
Hale-1973-1798-936	Food_and_Clothing-133	wash	v	07b2.42	1453	WASH
Hale-1973-1798-937	Food_and_Clothing-134	choke with liquids	v	07b2.43		
Hale-1973-1798-938	Food_and_Clothing-135	comb wool	v	07b3.01		
Hale-1973-1798-939	Food_and_Clothing-136	spin thread	v	07b3.02	121	SPIN
Hale-1973-1798-940	Food_and_Clothing-137	twist	v	07b3.03	430	TWIST
Hale-1973-1798-941	Food_and_Clothing-138	wind up	v	07b3.04		
Hale-1973-1798-942	Food_and_Clothing-139	weave, knit	v	07b3.05	133	WEAVE
Hale-1973-1798-943	Food_and_Clothing-140	dye	v	07b3.06	157	DYE
Hale-1973-1798-944	Food_and_Clothing-141	print	v	07b3.07		
Hale-1973-1798-945	Food_and_Clothing-142	sew	v	07b3.08	1457	SEW
Hale-1973-1798-946	Food_and_Clothing-143	thread a needle	v	07b3.09		
Hale-1973-1798-947	Food_and_Clothing-144	chose	v	07b3.10	1750	CHOOSE
Hale-1973-1798-948	Food_and_Clothing-145	match (itr)	v	07b3.11		
Hale-1973-1798-949	Food_and_Clothing-146	string beads	v	07b3.12		
Hale-1973-1798-950	Food_and_Clothing-147	measure cloth	v	07b3.13	1506	MEASURE
Hale-1973-1798-951	Food_and_Clothing-148	wash	v	07b3.14	1453	WASH
Hale-1973-1798-952	Food_and_Clothing-149	soak	v	07b3.15		
Hale-1973-1798-953	Food_and_Clothing-150	wring	v	07b3.16	1414	SQUEEZE
Hale-1973-1798-954	Food_and_Clothing-151	bleach	v	07b3.17		
Hale-1973-1798-955	Food_and_Clothing-152	shrink (itr)	v	07b3.18	54	SHRINK
Hale-1973-1798-956	Food_and_Clothing-153	fade	v	07b3.19	2704	FADE (LOOSE COLOR)
Hale-1973-1798-957	Food_and_Clothing-154	dry (itr)	v	07b3.20	1786	DRY UP
Hale-1973-1798-958	Food_and_Clothing-155	hang on hook	v	07b3.21	357	HANG UP
Hale-1973-1798-959	Food_and_Clothing-156	take down	v	07b3.22		
Hale-1973-1798-960	Food_and_Clothing-157	fold	v	07b3.23	1470	FOLD
Hale-1973-1798-961	Food_and_Clothing-158	fold over	v	07b3.24		
Hale-1973-1798-962	Food_and_Clothing-159	keep	v	07b3.25	1477	KEEP
Hale-1973-1798-963	Food_and_Clothing-160	put away	v	07b3.26		
Hale-1973-1798-964	Food_and_Clothing-161	take out	v	07b3.27	3654	TAKE OUT
Hale-1973-1798-965	Food_and_Clothing-162	become torn	v	07b3.28		
Hale-1973-1798-966	Food_and_Clothing-163	mend	v	07b3.29	2243	REPAIR
Hale-1973-1798-967	Food_and_Clothing-164	patch	v	07b3.30	3550	PATCH
Hale-1973-1798-968	Food_and_Clothing-165	become worn out	v	07b3.31		
Hale-1973-1798-969	Food_and_Clothing-166	last (stay in good condition)	v	07b3.32		
Hale-1973-1798-970	Food_and_Clothing-167	dress	v	07b3.33	814	DRESS UP
Hale-1973-1798-971	Food_and_Clothing-168	undress	v	07b3.34	1755	UNDRESS
Hale-1973-1798-972	Food_and_Clothing-169	change clothes	v	07b3.35		
Hale-1973-1798-973	Food_and_Clothing-170	dress up	v	07b3.36		
Hale-1973-1798-974	Food_and_Clothing-171	wrap around head	v	07b3.37		
Hale-1973-1798-975	Food_and_Clothing-172	tighten	v	07b3.38	1094	FASTEN
Hale-1973-1798-976	Food_and_Clothing-173	loose	v	07b3.39	1933	LOOSEN
Hale-1973-1798-977	Food_and_Clothing-174	tie up laces	v	07b3.40	1917	TIE
Hale-1973-1798-978	Food_and_Clothing-175	untie	v	07b3.41	352	UNTIE
Hale-1973-1798-979	Tools_Instruments_Metals-1	tool	n	08a.01	1361	TOOL
Hale-1973-1798-980	Tools_Instruments_Metals-2	stick	n	08a.02	1295	STICK
Hale-1973-1798-981	Tools_Instruments_Metals-3	sling	n	08a.03	387	SLING
Hale-1973-1798-982	Tools_Instruments_Metals-4	carrying pole	n	08a.04		
Hale-1973-1798-983	Tools_Instruments_Metals-5	set of baskets	n	08a.05		
Hale-1973-1798-984	Tools_Instruments_Metals-6	set of sacks	n	08a.06		
Hale-1973-1798-985	Tools_Instruments_Metals-7	carrying nets	n	08a.07		
Hale-1973-1798-986	Tools_Instruments_Metals-8	back-basket	n	08a.08		
Hale-1973-1798-987	Tools_Instruments_Metals-9	tumpline	n	08a.09	294	TUMPLINE
Hale-1973-1798-988	Tools_Instruments_Metals-10	porter	n	08a.10		
Hale-1973-1798-989	Tools_Instruments_Metals-11	a load	n	08a.11	1679	LOAD
Hale-1973-1798-990	Tools_Instruments_Metals-12	shoulder bag	n	08a.12		
Hale-1973-1798-991	Tools_Instruments_Metals-13	bag	n	08a.13	2468	BAG
Hale-1973-1798-992	Tools_Instruments_Metals-14	whip	n	08a.14	2630	WHIP
Hale-1973-1798-993	Tools_Instruments_Metals-15	bow	n	08a.15	994	BOW
Hale-1973-1798-994	Tools_Instruments_Metals-16	arrow	n	08a.16	977	ARROW
Hale-1973-1798-995	Tools_Instruments_Metals-17	arrow point	n	08a.17	3255	POINT (POINTED END)
Hale-1973-1798-996	Tools_Instruments_Metals-18	spear	n	08a.18	945	SPEAR
Hale-1973-1798-997	Tools_Instruments_Metals-19	axe	n	08a.19	677	AXE
Hale-1973-1798-998	Tools_Instruments_Metals-20	knife (pocket)	n	08a.20	3742	POCKETKNIFE
Hale-1973-1798-999	Tools_Instruments_Metals-21	knife	n	08a.21	1352	KNIFE
Hale-1973-1798-1000	Tools_Instruments_Metals-22	kodali (common digging tool in Nepal, hand-plough)	n	08a.22		
Hale-1973-1798-1001	Tools_Instruments_Metals-23	sheath	n	08a.23		
Hale-1973-1798-1002	Tools_Instruments_Metals-24	sword	n	08a.24	1535	SWORD
Hale-1973-1798-1003	Tools_Instruments_Metals-25	fish hook	n	08a.25	1074	FISHHOOK
Hale-1973-1798-1004	Tools_Instruments_Metals-26	fish poison	n	08a.26	348	FISH POISON
Hale-1973-1798-1005	Tools_Instruments_Metals-27	net	n	08a.27	2653	NET (FOR CATCHING)
Hale-1973-1798-1006	Tools_Instruments_Metals-28	boat	n	08a.28	1844	BOAT
Hale-1973-1798-1007	Tools_Instruments_Metals-29	animal trap	n	08a.29	1075	TRAP (PITFALL)
Hale-1973-1798-1008	Tools_Instruments_Metals-30	bird trap	n	08a.30		
Hale-1973-1798-1009	Tools_Instruments_Metals-31	fish trap	n	08a.31	389	FISH TRAP
Hale-1973-1798-1010	Tools_Instruments_Metals-32	rope	n	08a.32	1218	ROPE
Hale-1973-1798-1011	Tools_Instruments_Metals-33	knot	n	08a.33	760	KNOT
Hale-1973-1798-1012	Tools_Instruments_Metals-34	string	n	08a.34	362	STRING
Hale-1973-1798-1013	Tools_Instruments_Metals-35	chain	n	08a.35	1627	CHAIN
Hale-1973-1798-1014	Tools_Instruments_Metals-36	ball	n	08a.36	1845	BALL
Hale-1973-1798-1015	Tools_Instruments_Metals-37	toy	n	08a.37	2403	TOY
Hale-1973-1798-1016	Tools_Instruments_Metals-38	bell	n	08a.38	2246	BELL
Hale-1973-1798-1017	Tools_Instruments_Metals-39	cymbal	n	08a.39		
Hale-1973-1798-1018	Tools_Instruments_Metals-40	gong	n	08a.40	2502	GONG
Hale-1973-1798-1019	Tools_Instruments_Metals-41	drum, lama's	n	08a.41		
Hale-1973-1798-1020	Tools_Instruments_Metals-42	drum, long	n	08a.42		
Hale-1973-1798-1021	Tools_Instruments_Metals-43	drum, round	n	08a.43		
Hale-1973-1798-1022	Tools_Instruments_Metals-44	flute, short	n	08a.44		
Hale-1973-1798-1023	Tools_Instruments_Metals-45	flute, long	n	08a.45		
Hale-1973-1798-1024	Tools_Instruments_Metals-46	bowed instrument	n	08a.46		
Hale-1973-1798-1025	Tools_Instruments_Metals-47	plough	n	08a.47	2154	PLOUGH (INSTRUMENT)
Hale-1973-1798-1026	Tools_Instruments_Metals-48	yoke	n	08a.48	14	YOKE
Hale-1973-1798-1027	Tools_Instruments_Metals-49	sickle	n	08a.49	341	SICKLE
Hale-1973-1798-1028	Tools_Instruments_Metals-50	winnowing tray	n	08a.50		
Hale-1973-1798-1029	Tools_Instruments_Metals-51	gold	n	08a.51	1369	GOLD
Hale-1973-1798-1030	Tools_Instruments_Metals-52	silver	n	08a.52	759	SILVER
Hale-1973-1798-1031	Tools_Instruments_Metals-53	copper	n	08a.53	1825	COPPER
Hale-1973-1798-1032	Tools_Instruments_Metals-54	iron	n	08a.54	621	IRON
Hale-1973-1798-1033	Tools_Instruments_Metals-55	brass	n	08a.55	3743	BRASS
Hale-1973-1798-1034	Tools_Instruments_Metals-56	use	v	08b.01	2072	USE (VERB)
Hale-1973-1798-1035	Tools_Instruments_Metals-57	pull out (a knife from its sheath)	v	08b.02	2325	PULL OUT
Hale-1973-1798-1036	Tools_Instruments_Metals-58	thrust	v	08b.03	246	THRUST
Hale-1973-1798-1037	Tools_Instruments_Metals-59	whet (by hand with a whet stone)	v	08b.04		
Hale-1973-1798-1038	Tools_Instruments_Metals-60	sharpen a point	v	08b.05	251	SHARPEN (SOMETHING)
Hale-1973-1798-1039	Tools_Instruments_Metals-61	carve figure	v	08b.06	228	CARVE
Hale-1973-1798-1040	Tools_Instruments_Metals-62	bore a hole	v	08b.07	1501	BORE
Hale-1973-1798-1041	Tools_Instruments_Metals-63	hammer	v	08b.08	3115	HAMMER (SOMETHING)
