ID	NUMBER	ENGLISH	FRENCH	CONCEPTICON_ID	CONCEPTICON_GLOSS	Page	categoryID	subcategoryID	subsubcategoryID	categoryNAME	subcategoryNAME	subsubcategoryNAME
Snider-2004-1700-798	798	skin (animal) (v)	écorcher (peau d'animal)	291	PULL OFF (SKIN)	23	5	9	1	HUMAN CIVILISATION	HUNTING AND FISHING	Hunting
Snider-2004-1700-799	799	fish (v)	pêcher, aller à la pêche	2638	FISHING	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-800	800	fish dam	barrage de poissons			23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-801	801	fish trap	nasse	389	FISH TRAP	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-802	802	fishing net	filet de pêche, «épervier»	388	FISHNET	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-803	803	fishing line	ligne de pêche	19	FISHING LINE	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-804	804	fishhook	hameçon	1074	FISHHOOK	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-805	805	bait	appât	2013	BAIT	23	5	9	2	HUMAN CIVILISATION	HUNTING AND FISHING	Fishing
Snider-2004-1700-806	806	have, possess	avoir, posséder	773	HAVE	23	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-807	807	need (v)	avoir besoin	2339	NEED (SOMETHING)	23	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-808	808	get, obtain	obtenir, recevoir	694	GET	23	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-809	809	give	donner	1447	GIVE	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-810	810	return (tr), give back	rendre, renvoyer	85	GIVE BACK	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-811	811	belongings	biens, possessions			24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-812	812	owner	propriétaire	1036	OWNER	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-813	813	rich man	(un) riche	3661	RICH PERSON	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-814	814	poor man	(un) pauvre	3662	POOR PERSON	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-815	815	(be) rich	(être) riche	712	RICH	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-816	816	(be) poor	(être) pauvre	1674	POOR	24	5	10	1	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Possessions
Snider-2004-1700-817	817	money	argent, monnaie	1559	MONEY	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-818	818	cowrie shell	cauris	3663	COWRIE SHELL	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-819	819	barter, exchange (of goods)	échange (des marchandises)	370	BARTER	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-820	820	buy	acheter	1869	BUY	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-821	821	sell	vendre	1571	SELL	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-822	822	(be) scarce	(être) peu abondant, rare			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-823	823	(be) expensive	(être) cher, coûteux	1426	EXPENSIVE	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-824	824	(be) inexpensive	(être) bon marché, «moins cher»	1887	CHEAP	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-825	825	price	prix	657	PRICE	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-826	826	haggle, negotiate a price	marchander, débattre le prix			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-827	827	payment	paiement, versement			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-828	828	pay (for goods, services, etc.)	payer (les marchandises, les services)	718	PAY	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-829	829	gift	cadeau, don	2982	GIFT	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-830	830	hire (v)	louer, embaucher	856	HIRE	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-831	831	beg (for money)	mendier	1828	ASK (REQUEST)	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-832	832	borrow	emprunter	1823	BORROW	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-833	833	lend	prêter	582	LEND	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-834	834	debt	dette	1914	DEBT	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-835	835	offer (v)	offrir			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-836	836	accept, receive	accepter, recevoir	694	GET	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-837	837	refuse	refuser	49	REFUSE	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-838	838	tax (n)	taxe	873	TAX	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-839	839	tribute	tribute			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-840	840	inheritance	héritage			24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-841	841	inherit	héritier	3664	INHERIT	24	5	10	2	HUMAN CIVILISATION	POSSESSIONS AND COMMERCE	Money exchange, finances
Snider-2004-1700-842	842	journey, trip (n)	voyage	2393	JOURNEY	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-843	843	travel, go on a trip (v)	voyager	3665	TRAVEL	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-844	844	traveler	voyageur			24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-845	845	wander	errer	3666	WANDER	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-846	846	(be) lost	(être) perdu, égaré	3667	LOST	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-847	847	path, road	chemin, route	2457	PATH OR ROAD	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-848	848	fork (in path)	bifurcation, embranchement (de la route)			24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-849	849	crossroads, intersection	carrefour			24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-850	850	cross (river)	traverser (un rivière)	574	TRANSIT	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-851	851	canoe	pirogue, canoë	1970	CANOE	24	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-852	852	paddle (n)	pagaie	234	PADDLE	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-853	853	paddle (v)	pagayer	3668	PADDLE (MOVEMENT)	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-854	854	bale out (canoe, boat)	écoper (pirogue, bateau)			25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-855	855	capsize	se renverser, chavirer			25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-856	856	bring	apporter, amener	692	BRING	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-857	857	take (away), carry away	emporter, emmener			25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-858	858	send (something to someone)	envoyer (qqch à qqn)	1127	SEND	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-859	859	carry (in arms)	porter dans les bras	412	CARRY IN HAND	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-860	860	carry (child) on back	porter (enfant) sur le dos	465	CARRY ON BACK	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-861	861	carry on head	porter sur la tête	414	CARRY ON HEAD	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-862	862	headpad	coussin de tête			25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-863	863	load, burden (n)	charge, fardeau	1679	LOAD	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-864	864	load (v)	charger	3669	LOAD (SOMETHING)	25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-865	865	unload	décharger			25	5	11		HUMAN CIVILISATION	TRAVEL AND TRANSPORTATION	
Snider-2004-1700-866	866	war	guerre	935	WAR	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-867	867	peace	paix	1338	PEACE	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-868	868	army	armée	1561	ARMY	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-869	869	spy (n)	espion			25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-870	870	spy (v), spy on	espionner			25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-871	871	sword	épée	1535	SWORD	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-872	872	gun	fusil	1566	GUN	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-873	873	shield (n)	bouclier	1064	SHIELD	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-874	874	conquer, defeat	vaincre	782	DEFEAT	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-875	875	(be) defeated	(être) vaincu, battu, défait			25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-876	876	prisoner, captive	prisonnier, captif	1072	PRISONER	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-877	877	plunder (a town)	piller (un village)	3670	PLUNDER	25	5	12		HUMAN CIVILISATION	WAR	
Snider-2004-1700-878	878	music	musique	642	MUSIC	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-879	879	song	chant, chanson	1096	SONG	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-880	880	sing	chanter	1261	SING	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-881	881	hum (v)	fredonner, chantonner	3671	HUM	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-882	882	whistle (v)	siffler	1025	WHISTLE	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-883	883	dance (n)	danse (n)	3472	DANCE (MOVEMENT)	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-884	884	dance (v)	danser	1879	DANCE	25	5	13	1	HUMAN CIVILISATION	ARTS AND LEISURE	Music and dance
Snider-2004-1700-885	885	big(gest) drum	grand tambour			25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-886	886	small(est) drum	petit tambour			25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-887	887	talking drum	tambour qui parle			25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-888	888	hour glass drum	tambour en forme de sablier			25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-889	889	flute	flute	777	FLUTE	25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-890	890	harp	harpe, cithère	2597	HARP	25	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-891	891	balafon	balafon			26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-892	892	horn (musical instrument)	cor (instrument de musique)	939	HORN (INSTRUMENT)	26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-893	893	shell (musical instrument)	coquille (instrument de musique)			26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-894	894	rattle (musical instrument)	hochet (instrument de musique)	300	RATTLE	26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-895	895	play instrument	jouer (d'un instrument)	3124	PLAY (INSTRUMENT)	26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-896	896	blow (horn)	souffler dans (un cor)	176	BLOW (WITH MOUTH)	26	5	13	2	HUMAN CIVILISATION	ARTS AND LEISURE	Musical instruments
Snider-2004-1700-897	897	draw (picture)	dessiner	2001	PAINTING	26	5	13	3	HUMAN CIVILISATION	ARTS AND LEISURE	Arts
Snider-2004-1700-898	898	decorate	décorer	1739	DECORATE	26	5	13	3	HUMAN CIVILISATION	ARTS AND LEISURE	Arts
Snider-2004-1700-899	899	carve	tailler	228	CARVE	26	5	13	3	HUMAN CIVILISATION	ARTS AND LEISURE	Arts
Snider-2004-1700-900	900	play (child) (intr)	jouer, s'amuser	1413	PLAY	26	5	13	4	HUMAN CIVILISATION	ARTS AND LEISURE	Leisure
Snider-2004-1700-901	901	game	jeu	2467	GAME	26	5	13	4	HUMAN CIVILISATION	ARTS AND LEISURE	Leisure
Snider-2004-1700-902	902	tobacco pipe	pipe à tabac	1124	PIPE	26	5	13	4	HUMAN CIVILISATION	ARTS AND LEISURE	Leisure
Snider-2004-1700-903	903	pipe-stem	tuyau (de pipe)			26	5	13	4	HUMAN CIVILISATION	ARTS AND LEISURE	Leisure
Snider-2004-1700-904	904	tobacco	tabac	974	TOBACCO	26	5	13	4	HUMAN CIVILISATION	ARTS AND LEISURE	Leisure
Snider-2004-1700-905	905	awe, reverence (for God)	crainte révérentielle, vénération			26	5	14		HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	
Snider-2004-1700-906	906	God (supreme being)	Dieu (être suprême)	3231	DEITY	26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-907	907	god (lesser), fetish (spirit)	dieu, fétiche (esprit)	53	SPIRIT	26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-908	908	demon, evil spirit	démon, esprit mauvais	1973	DEMON	26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-909	909	ghost (visible apparition)	spectre (apparition visible)	1175	GHOST	26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-910	910	soul, spirit (of living person)	âme, esprit	811	SOUL	26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-911	911	spirit (of dead person) (invisible)	esprit (invisible) d'un défunt			26	5	14	1	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Supernatural beings
Snider-2004-1700-912	912	pray	prier	24	PRAY	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-913	913	blessing	bénédiction			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-914	914	divine, prophesy (v)	présager, prophétiser			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-915	915	prophecy (n)	prophétie			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-916	916	vision (supernatural)	vision (surnaturelle)			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-917	917	omen	augure, presage	107	OMEN	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-918	918	witchcraft	sorcellerie	392	MAGIC	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-919	919	bewitch, cast spell	ensorceler	118	BEWITCH	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-920	920	curse (v)	maudire	8	CURSE	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-921	921	curse (n)	malédiction			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-922	922	poison (n)	poison	655	POISON	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-923	923	poison (a person) (v)	empoisonner			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-924	924	amulet, charm, fetish	fétiche, amulette	2804	AMULET	26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-925	925	protect by charm	protéger par fétiche			26	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-926	926	mask (n)	masque	2005	MASK	27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-927	927	(be) taboo	être interdit, tabou			27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-928	928	exorcise	exorciser			27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-929	929	sacrifice	sacrifice	1103	SACRIFICE	27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-930	930	pour libation	verser une libation			27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-931	931	dwelling place of the dead (spiritual)	séjour des morts (spirituel)			27	5	14	2	HUMAN CIVILISATION	RELIGION AND THE SUPERNATURAL	Religion and witchcraft
Snider-2004-1700-932	932	tradition, custom	tradition, coutume	1747	CUSTOM	27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-933	933	feast (n)	fête, festin			27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-934	934	naming ceremony (baby)	cérémonie de «baptême» (dation du nom au bébé)			27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-935	935	circumcision (male)	circoncision (masculine)	393	CIRCUMCISION	27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-936	936	excision (female)	excision (féminine)	393	CIRCUMCISION	27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-937	937	initiation (male)	initiation (masculine)	1946	INITIATION CEREMONY	27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-938	938	initiation (female)	initiation (féminine)	1946	INITIATION CEREMONY	27	5	15		HUMAN CIVILISATION	CEREMONIES	
Snider-2004-1700-939	939	marry	se marier, épouser	203	MARRY	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-940	940	marriage (state of wedlock)	mariage (par la cérémonie), alliance	2432	MARRIAGE	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-941	941	(be) engaged, (be) betrothed	(être) fiancé			27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-942	942	brideprice (for bride's family)	dot (pour la famille de la mariée)	3024	BRIDE PRICE	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-943	943	wedding (ceremony)	mariage (cérémonie)	1259	WEDDING	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-944	944	bride	mariée	1266	BRIDE	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-945	945	groom	marié	3282	GROOM	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-946	946	polygamy	polygamie			27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-947	947	adultery	adultère	902	ADULTERY	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-948	948	divorce (v)	divorcer	3672	DIVORCE (SEPARATE)	27	5	15	1	HUMAN CIVILISATION	CEREMONIES	Marriage
Snider-2004-1700-949	949	funeral (at occasion of death)	funérailles (à l'occasion de la mort), obsèques	3336	FUNERAL	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-950	950	mourning	deuil	3673	MOURNING	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-951	951	wail, ululate (at funeral) (v)	pleurer, gémir, ululer	1839	CRY	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-952	952	condole, comfort (v)	offrir les condoléances, consoler			27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-953	953	corpse	cadavre	767	CORPSE	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-954	954	bury	enterrer, ensevelir	1719	BURY	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-955	955	grave	tombe, tombeau	1773	GRAVE	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-956	956	cemetery	cimetière	3284	GRAVEYARD	27	5	15	2	HUMAN CIVILISATION	CEREMONIES	Funeral
Snider-2004-1700-957	957	animal	animal	619	ANIMAL	27	6			Animals		
Snider-2004-1700-958	958	ox (general term), bovine	boeuf, bovidé	1169	OX	28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-959	959	bull	taureau	1008	BULL	28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-960	960	cow (female)	vache	1007	COW	28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-961	961	heifer	génisse			28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-962	962	steer	bouvillon, boeuf châtré			28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-963	963	calf	veau	1989	CALF	28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-964	964	herd (of cattle)	troupeau (de boeufs)			28	6	1	1	Animals	DOMESTIC ANIMALS	Bovines
Snider-2004-1700-965	965	goat	chèvre	1502	GOAT	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-966	966	he-goat, billy goat	bouc	264	HE-GOAT	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-967	967	she-goat, nanny goat	chèvre (femelle)	2476	FEMALE GOAT	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-968	968	kid	cabri, chevreau	1972	KID	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-969	969	sheep	mouton	1331	SHEEP	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-970	970	ram	bélier	1344	RAM	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-971	971	ewe	brebis	1345	EWE	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-972	972	lamb	agneau	820	LAMB	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-973	973	flock (of sheep, goats)	troupeau (de moutons, de chèvres)	2939	FLOCK (OF ANIMALS)	28	6	1	2	Animals	DOMESTIC ANIMALS	Ovines and caprines
Snider-2004-1700-974	974	chicken	poulet	1318	CHICKEN	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-975	975	rooster (cock)	coq	1511	ROOSTER	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-976	976	hen	poule	1514	HEN	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-977	977	chick	poussin	2512	CHICK	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-978	978	turkey	dindon	2386	TURKEY	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-979	979	guinea fowl	pintade	456	GUINEA FOWL	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-980	980	duck	canard	1360	DUCK	28	6	1	3	Animals	DOMESTIC ANIMALS	Poultry
Snider-2004-1700-981	981	camel	chameau	1871	CAMEL	28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-982	982	horse	cheval	615	HORSE	28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-983	983	stallion	étalon	936	STALLION	28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-984	984	mare (female horse)	jument	938	MARE	28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-985	985	colt	poulain			28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-986	986	donkey	âne	1862	DONKEY	28	6	1	4	Animals	DOMESTIC ANIMALS	Beasts of burden
Snider-2004-1700-987	987	pig	porc, cochon	1337	PIG	28	6	1	5	Animals	DOMESTIC ANIMALS	Other
