ID	NUMBER	RELATION	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOSS	GERMAN	WORD_RESPONSE	SIMILARITY_MEAN	POS
Scheible-2014-5052-2152	2152	ANT	892	TIME	time	Zeit	Dauer	0.6	N
Scheible-2014-5052-2153	2153	ANT	2931	BUSINESS	business	Betrieb	Firma	0.4	N
Scheible-2014-5052-2154	2154	ANT			individualism	Individualismus	Eigenheit	0.8	N
Scheible-2014-5052-2155	2155	ANT			professor	Professor	Dozent	1	N
Scheible-2014-5052-2156	2156	ANT	892	TIME	time	Zeit	Epoche	0.8	N
Scheible-2014-5052-2157	2157	ANT	2931	BUSINESS	business	Betrieb	Werk	0.6	N
Scheible-2014-5052-2158	2158	ANT			individualism	Individualismus	Eigenständigkeit	0.6	N
Scheible-2014-5052-2159	2159	ANT			professor	Professor	Hochschullehrer	1	N
Scheible-2014-5052-2160	2160	ANT			civil society	Zivilgesellschaft	Bürgergesellschaft	0.6	N
Scheible-2014-5052-2161	2161	ANT			Bible	Bibel	Religionsbuch	0.8	N
Scheible-2014-5052-2162	2162	ANT			invasion	Invasion	Einfall	1.6	N
Scheible-2014-5052-2163	2163	ANT			propagandist	Propagandist	Marktschreier	2	N
Scheible-2014-5052-2164	2164	ANT			civil society	Zivilgesellschaft	Volk	1.8	N
Scheible-2014-5052-2165	2165	ANT			sheet	Blatt	Papier	0.4	N
Scheible-2014-5052-2166	2166	ANT			invasion	Invasion	Masseneroberung	1	N
Scheible-2014-5052-2167	2167	ANT			propagandist	Propagandist	Verkaufsförderer	1.4	N
Scheible-2014-5052-2168	2168	ANT			sheet	Blatt	Zettel	0.2	N
Scheible-2014-5052-2169	2169	ANT			hunt	Jagd	Pirsch	0.6	N
Scheible-2014-5052-2170	2170	ANT			rocket	Rakete	Fluggeschoss	0.4	N
Scheible-2014-5052-2171	2171	ANT			buck	Bock	Hammel	1.4	N
Scheible-2014-5052-2172	2172	ANT			hunt	Jagd	Verfolgung	0.6	N
Scheible-2014-5052-2173	2173	ANT			rocket	Rakete	Geschoss	1.2	N
Scheible-2014-5052-2174	2174	ANT			buck	Bock	Lust	0.6	N
Scheible-2014-5052-2175	2175	ANT			cadet	Kadett	Anfänger	1	N
Scheible-2014-5052-2176	2176	ANT			investigation	Recherche	Ermittlung	0.4	N
Scheible-2014-5052-2177	2177	ANT			width	Breite	Ausmaß	1	N
Scheible-2014-5052-2178	2178	ANT			cadet	Kadett	Offiziersanwärter	3	N
Scheible-2014-5052-2179	2179	ANT			investigation	Recherche	Nachforschung	0	N
Scheible-2014-5052-2180	2180	ANT			width	Breite	Weite	2.4	N
Scheible-2014-5052-2181	2181	ANT			catalyst	Katalysator	Abgasreiniger	0.6	N
Scheible-2014-5052-2182	2182	ANT			register	Register	Index	0.2	N
Scheible-2014-5052-2183	2183	ANT			Bremer	Bremer	Bremse	2	N
Scheible-2014-5052-2184	2184	ANT			catalyst	Katalysator	Beschleuniger	1	N
Scheible-2014-5052-2185	2185	ANT			regression	Regression	Rückschritt	1.2	N
Scheible-2014-5052-2186	2186	ANT			Bremer	Bremer	Fischfrikadelle	1.8	N
Scheible-2014-5052-2187	2187	ANT	1208	CAT	cat	Katze	Samtpfote	1.2	N
Scheible-2014-5052-2188	2188	ANT			restoration	Restaurierung	Erneuerung	0	N
Scheible-2014-5052-2189	2189	ANT			Bremerhaven	Bremerhaven	Frachthafen	1	N
Scheible-2014-5052-2190	2190	ANT	1208	CAT	cat	Katze	Stubentiger	0	N
Scheible-2014-5052-2191	2191	ANT			restoration	Restaurierung	Instandsetzung	0	N
Scheible-2014-5052-2192	2192	ANT			accountant	Buchhalterin	Bilanzbuchhalterin	0.4	N
Scheible-2014-5052-2193	2193	ANT			department store	Kaufhaus	Einkaufszentrum	1.6	N
Scheible-2014-5052-2194	2194	ANT	3062	TURNIP	turnip	Rübe	Karotte	0.4	N
Scheible-2014-5052-2195	2195	ANT			accountant	Buchhalterin	Kontoristin	1.6	N
Scheible-2014-5052-2196	2196	ANT			department store	Kaufhaus	Warenhaus	0	N
Scheible-2014-5052-2197	2197	ANT	3062	TURNIP	turnip	Rübe	Möhre	0.2	N
Scheible-2014-5052-2198	2198	ANT	2955	STATE (POLITICS)	state	Bundesland	Gliedstaat	0.4	N
Scheible-2014-5052-2199	2199	ANT			core	Kern	Mittelpunkt	0	N
Scheible-2014-5052-2200	2200	ANT			loop	Schleife	Band	3	N
Scheible-2014-5052-2201	2201	ANT	2955	STATE (POLITICS)	state	Bundesland	Land	1.4	N
Scheible-2014-5052-2202	2202	ANT			killer	Killer	Mörder	0.2	N
Scheible-2014-5052-2203	2203	ANT			loop	Schleife	Schlaufe	1	N
Scheible-2014-5052-2204	2204	ANT			clarity	Deutlichkeit	Eindeutigkeit	0.2	N
Scheible-2014-5052-2205	2205	ANT			killer	Killer	Töter	0.2	N
Scheible-2014-5052-2206	2206	ANT			schoolbook	Schulbuch	Lehrbuch	0.6	N
Scheible-2014-5052-2207	2207	ANT			clarity	Deutlichkeit	Klarheit	0	N
Scheible-2014-5052-2208	2208	ANT			parish	Kirchengemeinde	Glaubensanhänger	1.2	N
Scheible-2014-5052-2209	2209	ANT			schoolbook	Schulbuch	Schullektüre	0.4	N
Scheible-2014-5052-2210	2210	ANT			motto	Devise	Wahlspruch	0.4	N
Scheible-2014-5052-2211	2211	ANT			parish	Kirchengemeinde	Glaubensgemeinschaft	0.6	N
Scheible-2014-5052-2212	2212	ANT			heavyweight	Schwergewicht	Fett	1	N
Scheible-2014-5052-2213	2213	HYP			rejection	Ablehnung	Abneigung	6	N
Scheible-2014-5052-2214	2214	HYP			rejection	Ablehnung	Abweisung	5.8	N
Scheible-2014-5052-2215	2215	HYP			rejection	Ablehnung	Annahme	0.4	N
Scheible-2014-5052-2216	2216	HYP			rejection	Ablehnung	Reaktion	8.8	N
Scheible-2014-5052-2217	2217	HYP			rejection	Ablehnung	Verhalten	9.8	N
Scheible-2014-5052-2218	2218	HYP			rejection	Ablehnung	Zustimmung	0	N
Scheible-2014-5052-2219	2219	HYP			cut off	Abschneiden	Abtrennen	7.2	N
Scheible-2014-5052-2220	2220	HYP			cut off	Abschneiden	Ankleben	0.2	N
Scheible-2014-5052-2221	2221	HYP			cut off	Abschneiden	Annähen	0.4	N
Scheible-2014-5052-2222	2222	HYP			cut off	Abschneiden	Ergebnis	3.6	N
Scheible-2014-5052-2223	2223	HYP			cut off	Abschneiden	Kürzen	7	N
Scheible-2014-5052-2224	2224	HYP			cut off	Abschneiden	Teilen	6.2	N
Scheible-2014-5052-2225	2225	HYP			Agency	Agentur	Amt	4.4	N
Scheible-2014-5052-2226	2226	HYP			Agency	Agentur	Firma	7.4	N
Scheible-2014-5052-2227	2227	HYP			Agency	Agentur	Gericht	0.2	N
Scheible-2014-5052-2228	2228	HYP			Agency	Agentur	Geschäftsstelle	4.4	N
Scheible-2014-5052-2229	2229	HYP			Agency	Agentur	Unternehmen	8.8	N
Scheible-2014-5052-2230	2230	HYP			Agency	Agentur	Vermittlungspartner	5.4	N
Scheible-2014-5052-2231	2231	HYP			Alb	Alb	Alm	1.4	N
Scheible-2014-5052-2232	2232	HYP			Alb	Alb	Berg	4.2	N
Scheible-2014-5052-2233	2233	HYP			Alb	Alb	Bergdorf	4	N
Scheible-2014-5052-2234	2234	HYP			Alb	Alb	Gebirgsmassiv	5	N
Scheible-2014-5052-2235	2235	HYP			Alb	Alb	Meer	0	N
Scheible-2014-5052-2236	2236	HYP			Alb	Alb	Tal	0.4	N
Scheible-2014-5052-2237	2237	HYP			Answering machine	Anrufbeantworter	AB	1.8	N
Scheible-2014-5052-2238	2238	HYP			Answering machine	Anrufbeantworter	Anrufumleitung	2.8	N
Scheible-2014-5052-2239	2239	HYP			Answering machine	Anrufbeantworter	Gerät	8.2	N
Scheible-2014-5052-2240	2240	HYP			Answering machine	Anrufbeantworter	Kommunikationsgerät	7.4	N
Scheible-2014-5052-2241	2241	HYP			Answering machine	Anrufbeantworter	Standleitung	0	N
Scheible-2014-5052-2242	2242	HYP			Answering machine	Anrufbeantworter	Telefonbeantworter	4.4	N
Scheible-2014-5052-2243	2243	HYP	597	PHYSICIAN	doctor	Arzt	Akademiker	7.4	N
Scheible-2014-5052-2244	2244	HYP	597	PHYSICIAN	doctor	Arzt	Beruf	9.4	N
Scheible-2014-5052-2245	2245	HYP	597	PHYSICIAN	doctor	Arzt	Doktor	3.2	N
Scheible-2014-5052-2246	2246	HYP	597	PHYSICIAN	doctor	Arzt	Oberheiler	2.2	N
Scheible-2014-5052-2247	2247	HYP	597	PHYSICIAN	doctor	Arzt	Patient	0	N
Scheible-2014-5052-2248	2248	HYP	597	PHYSICIAN	doctor	Arzt	Scharlatan	1.4	N
Scheible-2014-5052-2249	2249	HYP			nuclear weapon	Atomwaffe	Feuerwaffe	3.2	N
Scheible-2014-5052-2250	2250	HYP			nuclear weapon	Atomwaffe	Kampfmittel	9.4	N
Scheible-2014-5052-2251	2251	HYP			nuclear weapon	Atomwaffe	Kernwaffe	7	N
Scheible-2014-5052-2252	2252	HYP			nuclear weapon	Atomwaffe	Nuklearwaffe	5.2	N
Scheible-2014-5052-2253	2253	HYP			nuclear weapon	Atomwaffe	Vakuumwaffe	0.6	N
Scheible-2014-5052-2254	2254	HYP			nuclear weapon	Atomwaffe	Waffe	10	N
Scheible-2014-5052-2255	2255	HYP			resolution	Auflösung	Aufklärung	5	N
Scheible-2014-5052-2256	2256	HYP			resolution	Auflösung	Beendung	6.2	N
Scheible-2014-5052-2257	2257	HYP			resolution	Auflösung	Ende	6	N
Scheible-2014-5052-2258	2258	HYP			resolution	Auflösung	Gründung	0	N
Scheible-2014-5052-2259	2259	HYP			resolution	Auflösung	Rätsel	3	N
Scheible-2014-5052-2260	2260	HYP			resolution	Auflösung	Verfestigung	0.2	N
Scheible-2014-5052-2261	2261	HYP			trigger	Auslöser	Ausschalter	1	N
Scheible-2014-5052-2262	2262	HYP			trigger	Auslöser	Bremser	0	N
Scheible-2014-5052-2263	2263	HYP			trigger	Auslöser	Ereignis	6	N
Scheible-2014-5052-2264	2264	HYP			trigger	Auslöser	Grund	3.8	N
Scheible-2014-5052-2265	2265	HYP			trigger	Auslöser	Initiator	4	N
Scheible-2014-5052-2266	2266	HYP			trigger	Auslöser	Ursache	5	N
Scheible-2014-5052-2267	2267	HYP			exceptional case	Ausnahmefall	Ausnahmeerscheinung	4.2	N
Scheible-2014-5052-2268	2268	HYP			exceptional case	Ausnahmefall	Fall	8.2	N
Scheible-2014-5052-2269	2269	HYP			exceptional case	Ausnahmefall	Normalfall	0.4	N
Scheible-2014-5052-2270	2270	HYP			exceptional case	Ausnahmefall	Regelfall	0.4	N
Scheible-2014-5052-2271	2271	HYP			exceptional case	Ausnahmefall	Regeln	2.6	N
Scheible-2014-5052-2272	2272	HYP			exceptional case	Ausnahmefall	Sonderfall	4.4	N
Scheible-2014-5052-2273	2273	HYP			platform	Bahnsteig	Bahngleis	2.6	N
Scheible-2014-5052-2274	2274	HYP			platform	Bahnsteig	Bahnhof	7.8	N
Scheible-2014-5052-2275	2275	HYP			platform	Bahnsteig	Bushaltestelle	0.4	N
Scheible-2014-5052-2276	2276	HYP			platform	Bahnsteig	Gleis	2.2	N
Scheible-2014-5052-2277	2277	HYP			platform	Bahnsteig	Perron	0	N
Scheible-2014-5052-2278	2278	HYP			platform	Bahnsteig	Verkehr	3	N
Scheible-2014-5052-2279	2279	HYP			construction phase	Bauabschnitt	Bau	8.2	N
Scheible-2014-5052-2280	2280	HYP			construction phase	Bauabschnitt	Bausektion	4	N
Scheible-2014-5052-2281	2281	HYP			construction phase	Bauabschnitt	Baustelle	6.4	N
Scheible-2014-5052-2282	2282	HYP			construction phase	Bauabschnitt	Etappe	3.8	N
Scheible-2014-5052-2283	2283	HYP			construction phase	Bauabschnitt	Gesamtbaustelle	9.4	N
Scheible-2014-5052-2284	2284	HYP			construction phase	Bauabschnitt	Moment	0.4	N
Scheible-2014-5052-2285	2285	HYP	979	FARMER	Farmer	Bauer	Beruf	9.8	N
Scheible-2014-5052-2286	2286	HYP	979	FARMER	Farmer	Bauer	Farmer	3.4	N
Scheible-2014-5052-2287	2287	HYP	979	FARMER	Farmer	Bauer	Industrieller	0.2	N
Scheible-2014-5052-2288	2288	HYP	979	FARMER	Farmer	Bauer	Landwirt	6.2	N
Scheible-2014-5052-2289	2289	HYP	979	FARMER	Farmer	Bauer	Landwirtschaft	6.2	N
Scheible-2014-5052-2290	2290	HYP	979	FARMER	Farmer	Bauer	Stadtbewohner	0	N
Scheible-2014-5052-2291	2291	HYP			service	Bedienung	Buffet	0.6	N
Scheible-2014-5052-2292	2292	HYP			service	Bedienung	Dienstleistung	8.4	N
Scheible-2014-5052-2293	2293	HYP			service	Bedienung	Gast	0.4	N
Scheible-2014-5052-2294	2294	HYP			service	Bedienung	Handhabung	4	N
Scheible-2014-5052-2295	2295	HYP			service	Bedienung	Restaurant	4	N
Scheible-2014-5052-2296	2296	HYP			service	Bedienung	Service	8.8	N
Scheible-2014-5052-2297	2297	HYP	1297	LEG	leg	Bein	Arm	0	N
Scheible-2014-5052-2298	2298	HYP	1297	LEG	leg	Bein	Fuß	2	N
Scheible-2014-5052-2299	2299	HYP	1297	LEG	leg	Bein	Gehwerkzeug	5	N
Scheible-2014-5052-2300	2300	HYP	1297	LEG	leg	Bein	Gliedmaß	8.8	N
Scheible-2014-5052-2301	2301	HYP	1297	LEG	leg	Bein	Gliedmaße	8.8	N
Scheible-2014-5052-2302	2302	HYP	2931	BUSINESS	business	Betrieb	Anwendung	1.8	N
Scheible-2014-5052-2303	2303	HYP	2931	BUSINESS	business	Betrieb	Firma	6.2	N
Scheible-2014-5052-2304	2304	HYP	2931	BUSINESS	business	Betrieb	Privatperson	0.2	N
Scheible-2014-5052-2305	2305	HYP	2931	BUSINESS	business	Betrieb	Ruhe	0	N
Scheible-2014-5052-2306	2306	HYP	2931	BUSINESS	business	Betrieb	Unternehmen	7.8	N
Scheible-2014-5052-2307	2307	HYP	2931	BUSINESS	business	Betrieb	Werk	5.4	N
Scheible-2014-5052-2308	2308	HYP			Bible	Bibel	Buch	9.4	N
Scheible-2014-5052-2309	2309	HYP			Bible	Bibel	Koran	0.6	N
Scheible-2014-5052-2310	2310	HYP			Bible	Bibel	Offenbarung	3.2	N
Scheible-2014-5052-2311	2311	HYP			Bible	Bibel	Religionsbuch	9	N
Scheible-2014-5052-2312	2312	HYP			Bible	Bibel	Zauberbuch	0.4	N
Scheible-2014-5052-2313	2313	HYP			sheet	Blatt	Ast	4.2	N
Scheible-2014-5052-2314	2314	HYP			sheet	Blatt	Baumteil	9.4	N
Scheible-2014-5052-2315	2315	HYP			sheet	Blatt	Papier	6.6	N
Scheible-2014-5052-2316	2316	HYP			sheet	Blatt	Pflanze	7	N
Scheible-2014-5052-2317	2317	HYP			sheet	Blatt	Stift	1	N
Scheible-2014-5052-2318	2318	HYP			sheet	Blatt	Zettel	4	N
Scheible-2014-5052-2319	2319	HYP			buck	Bock	Geiß	1.6	N
Scheible-2014-5052-2320	2320	HYP			buck	Bock	Hammel	2.8	N
Scheible-2014-5052-2321	2321	HYP			buck	Bock	Lust	1.8	N
Scheible-2014-5052-2322	2322	HYP			buck	Bock	Mutterschaf	0.6	N
Scheible-2014-5052-2323	2323	HYP			buck	Bock	Säugetier	8.4	N
Scheible-2014-5052-2324	2324	HYP			buck	Bock	Tier	7.6	N
Scheible-2014-5052-2325	2325	HYP			width	Breite	Ausmaß	7	N
Scheible-2014-5052-2326	2326	HYP			width	Breite	Dimension	8.2	N
Scheible-2014-5052-2327	2327	HYP			width	Breite	Enge	1	N
Scheible-2014-5052-2328	2328	HYP			width	Breite	Länge	1.8	N
Scheible-2014-5052-2329	2329	HYP			width	Breite	Maß	9.6	N
Scheible-2014-5052-2330	2330	HYP			width	Breite	Weite	2.6	N
Scheible-2014-5052-2331	2331	HYP			Bremer	Bremer	Bremse	0	N
Scheible-2014-5052-2332	2332	HYP			Bremer	Bremer	Fischfrikadelle	3.6	N
Scheible-2014-5052-2333	2333	HYP			Bremer	Bremer	Hamburger	0.6	N
Scheible-2014-5052-2334	2334	HYP			Bremer	Bremer	Münchner	0.2	N
Scheible-2014-5052-2335	2335	HYP			Bremer	Bremer	Norddeutscher	9.2	N
Scheible-2014-5052-2336	2336	HYP			Bremer	Bremer	Person	7.4	N
Scheible-2014-5052-2337	2337	HYP			Bremerhaven	Bremerhaven	Bremen	1.6	N
Scheible-2014-5052-2338	2338	HYP			Bremerhaven	Bremerhaven	Deutschland	7.4	N
Scheible-2014-5052-2339	2339	HYP			Bremerhaven	Bremerhaven	Frachthafen	3.8	N
Scheible-2014-5052-2340	2340	HYP			Bremerhaven	Bremerhaven	Stadt	8.6	N
Scheible-2014-5052-2341	2341	HYP			Bremerhaven	Bremerhaven	Zweibrücken	0.2	N
Scheible-2014-5052-2342	2342	HYP			accountant	Buchhalterin	Arbeitslose	1	N
Scheible-2014-5052-2343	2343	HYP			accountant	Buchhalterin	Beruf	9.6	N
Scheible-2014-5052-2344	2344	HYP			accountant	Buchhalterin	Bilanzbuchhalterin	4.2	N
Scheible-2014-5052-2345	2345	HYP			accountant	Buchhalterin	Buchhalter	3	N
Scheible-2014-5052-2346	2346	HYP			accountant	Buchhalterin	Geschäftsführung	3	N
Scheible-2014-5052-2347	2347	HYP			accountant	Buchhalterin	Kontoristin	4	N
Scheible-2014-5052-2348	2348	HYP	2955	STATE (POLITICS)	state	Bundesland	Bundesrepublik	7	N
Scheible-2014-5052-2349	2349	HYP	2955	STATE (POLITICS)	state	Bundesland	Gliedstaat	3.8	N
Scheible-2014-5052-2350	2350	HYP	2955	STATE (POLITICS)	state	Bundesland	Land	7.2	N
Scheible-2014-5052-2351	2351	HYP	2955	STATE (POLITICS)	state	Bundesland	Region	7.4	N
Scheible-2014-5052-2352	2352	HYP	2955	STATE (POLITICS)	state	Bundesland	Staat	5.2	N
Scheible-2014-5052-2353	2353	HYP	2955	STATE (POLITICS)	state	Bundesland	Verwaltungsbereich	5.8	N
Scheible-2014-5052-2354	2354	HYP			clarity	Deutlichkeit	Eindeutigkeit	4.8	N
Scheible-2014-5052-2355	2355	HYP			clarity	Deutlichkeit	Klarheit	5	N
Scheible-2014-5052-2356	2356	HYP			clarity	Deutlichkeit	Texteigenschaft	4.6	N
Scheible-2014-5052-2357	2357	HYP			clarity	Deutlichkeit	Undeutlichkeit	0.6	N
Scheible-2014-5052-2358	2358	HYP			clarity	Deutlichkeit	Verschwommenheit	1	N
Scheible-2014-5052-2359	2359	HYP			clarity	Deutlichkeit	Vorzug	2.4	N
Scheible-2014-5052-2360	2360	HYP			motto	Devise	Länderwährung	4	N
Scheible-2014-5052-2361	2361	HYP			motto	Devise	Landeswährung	2.2	N
Scheible-2014-5052-2362	2362	HYP			motto	Devise	Leitplanke	1	N
Scheible-2014-5052-2363	2363	HYP			motto	Devise	Motto	3.2	N
Scheible-2014-5052-2364	2364	HYP			motto	Devise	Wahlspruch	4	N
Scheible-2014-5052-2365	2365	HYP			protein	Eiweiß	Ei	6.8	N
Scheible-2014-5052-2366	2366	HYP			protein	Eiweiß	Eigelb	1.4	N
Scheible-2014-5052-2367	2367	HYP			protein	Eiweiß	Kohlenhydrat	0.6	N
Scheible-2014-5052-2368	2368	HYP			protein	Eiweiß	Nährstoff	9.2	N
Scheible-2014-5052-2369	2369	HYP			protein	Eiweiß	Protein	5.4	N
Scheible-2014-5052-2370	2370	HYP	2465	DISGUST	disgust	Ekel	Abneigung	7.4	N
Scheible-2014-5052-2371	2371	HYP	2465	DISGUST	disgust	Ekel	Abscheu	6.8	N
Scheible-2014-5052-2372	2372	HYP	2465	DISGUST	disgust	Ekel	Anziehung	0	N
Scheible-2014-5052-2373	2373	HYP	2465	DISGUST	disgust	Ekel	Empfinden	9.6	N
Scheible-2014-5052-2374	2374	HYP	2465	DISGUST	disgust	Ekel	Gefühl	9.8	N
Scheible-2014-5052-2375	2375	HYP	2465	DISGUST	disgust	Ekel	Zuneigung	0.4	N
Scheible-2014-5052-2376	2376	HYP			decision-making authority	Entscheidungskompetenz	Berechtigung	4.6	N
Scheible-2014-5052-2377	2377	HYP			decision-making authority	Entscheidungskompetenz	Entscheidungsbefugnis	4.4	N
Scheible-2014-5052-2378	2378	HYP			decision-making authority	Entscheidungskompetenz	Entscheidungsunfähigkeit	0.2	N
Scheible-2014-5052-2379	2379	HYP			decision-making authority	Entscheidungskompetenz	Kompetenz	7.8	N
Scheible-2014-5052-2380	2380	HYP			decision-making authority	Entscheidungskompetenz	Politiker	2.6	N
Scheible-2014-5052-2381	2381	HYP			decision-making authority	Entscheidungskompetenz	Verantwortung	6	N
Scheible-2014-5052-2382	2382	HYP			explosion	Explosion	Detonation	4.2	N
Scheible-2014-5052-2383	2383	HYP			explosion	Explosion	Fügung	0	N
Scheible-2014-5052-2384	2384	HYP			explosion	Explosion	Implosion	0.8	N
Scheible-2014-5052-2385	2385	HYP			explosion	Explosion	Reaktion	7	N
Scheible-2014-5052-2386	2386	HYP			explosion	Explosion	Sprengung	5.4	N
Scheible-2014-5052-2387	2387	HYP			explosion	Explosion	Vorkommnis	5.2	N
Scheible-2014-5052-2388	2388	HYP	227	FISH	fish	Fisch	Fahrrad	0	N
Scheible-2014-5052-2389	2389	HYP	227	FISH	fish	Fisch	Meeresbewohner	9.2	N
Scheible-2014-5052-2390	2390	HYP	227	FISH	fish	Fisch	Meerestier	9.2	N
Scheible-2014-5052-2391	2391	HYP	227	FISH	fish	Fisch	Tier	9.8	N
Scheible-2014-5052-2392	2392	HYP	227	FISH	fish	Fisch	Vogel	0	N
Scheible-2014-5052-2393	2393	HYP	227	FISH	fish	Fisch	Wassertier	9.4	N
Scheible-2014-5052-2394	2394	HYP			curse	Fluch	Bann	4.8	N
Scheible-2014-5052-2395	2395	HYP			curse	Fluch	Gebet	0.8	N
Scheible-2014-5052-2396	2396	HYP			curse	Fluch	Rede	1.4	N
Scheible-2014-5052-2397	2397	HYP			curse	Fluch	Segen	0.8	N
Scheible-2014-5052-2398	2398	HYP			curse	Fluch	Verwünschung	5.6	N
Scheible-2014-5052-2399	2399	HYP			curse	Fluch	Vorstellung	0.6	N
Scheible-2014-5052-2400	2400	HYP			Fulda	Fulda	Bremen	0	N
Scheible-2014-5052-2401	2401	HYP			Fulda	Fulda	Deutschland	5.2	N
Scheible-2014-5052-2402	2402	HYP			Fulda	Fulda	Saarbrücken	1	N
Scheible-2014-5052-2403	2403	HYP			Fulda	Fulda	Stadt	8	N
Scheible-2014-5052-2404	2404	HYP			Wireless	Funk	Feuerwehr	1.6	N
Scheible-2014-5052-2405	2405	HYP			Wireless	Funk	Kabel	1.6	N
Scheible-2014-5052-2406	2406	HYP			Wireless	Funk	Kommunikation	7.8	N
Scheible-2014-5052-2407	2407	HYP			Wireless	Funk	Radio	4	N
Scheible-2014-5052-2408	2408	HYP			Wireless	Funk	Radiowellen	6.6	N
Scheible-2014-5052-2409	2409	HYP			Wireless	Funk	Rauchzeichen	0	N
Scheible-2014-5052-2410	2410	HYP	2940	GATE	gate	Gatter	Begrenzung	8.2	N
Scheible-2014-5052-2411	2411	HYP	2940	GATE	gate	Gatter	Einfahrt	2.8	N
Scheible-2014-5052-2412	2412	HYP	2940	GATE	gate	Gatter	Freiheit	0	N
Scheible-2014-5052-2413	2413	HYP	2940	GATE	gate	Gatter	Umzäunung	8	N
Scheible-2014-5052-2414	2414	HYP	2940	GATE	gate	Gatter	Zaun	6.2	N
Scheible-2014-5052-2415	2415	HYP	2940	GATE	gate	Gatter	Zaun-Tor	3.2	N
Scheible-2014-5052-2416	2416	HYP			counterargument	Gegenargument	Argument	5.4	N
Scheible-2014-5052-2417	2417	HYP			counterargument	Gegenargument	Diskussion	7.2	N
Scheible-2014-5052-2418	2418	HYP			counterargument	Gegenargument	Fürargument	0.8	N
Scheible-2014-5052-2419	2419	HYP			counterargument	Gegenargument	Gegenbeweis	5.4	N
Scheible-2014-5052-2420	2420	HYP			counterargument	Gegenargument	Redebeitrag	6.4	N
Scheible-2014-5052-2421	2421	HYP			counterargument	Gegenargument	Widerspruch	3.4	N
Scheible-2014-5052-2422	2422	HYP			device	Gerät	Ding	5.6	N
Scheible-2014-5052-2423	2423	HYP			device	Gerät	Gegenstand	7.6	N
Scheible-2014-5052-2424	2424	HYP			device	Gerät	Handwerk	2.8	N
Scheible-2014-5052-2425	2425	HYP			device	Gerät	Maschine	4.8	N
Scheible-2014-5052-2426	2426	HYP			device	Gerät	Mensch	0.4	N
Scheible-2014-5052-2427	2427	HYP			device	Gerät	Werkzeug	4.6	N
Scheible-2014-5052-2428	2428	HYP			total load	Gesamtbelastung	Beanspruchung	4.2	N
Scheible-2014-5052-2429	2429	HYP			total load	Gesamtbelastung	Belastung	7.2	N
Scheible-2014-5052-2430	2430	HYP			total load	Gesamtbelastung	Einzelbelastung	0.6	N
Scheible-2014-5052-2431	2431	HYP			total load	Gesamtbelastung	Summe	5.4	N
Scheible-2014-5052-2432	2432	HYP			total load	Gesamtbelastung	Teilgutschrift	0	N
Scheible-2014-5052-2433	2433	HYP			total load	Gesamtbelastung	Totalbelastung	2.4	N
Scheible-2014-5052-2434	2434	HYP			social contract	Gesellschaftsvertrag	Gesellschaftsauflösungsvertrag	2.4	N
Scheible-2014-5052-2435	2435	HYP			social contract	Gesellschaftsvertrag	Partnerschaftsvertrag	2.8	N
Scheible-2014-5052-2436	2436	HYP			social contract	Gesellschaftsvertrag	Selbständigkeit	1.6	N
Scheible-2014-5052-2437	2437	HYP			social contract	Gesellschaftsvertrag	Vertrag	8.4	N
Scheible-2014-5052-2438	2438	HYP			social contract	Gesellschaftsvertrag	Vertragswerk	8.2	N
Scheible-2014-5052-2439	2439	HYP			belief	Glaubenssatz	Anschauung	5.6	N
Scheible-2014-5052-2440	2440	HYP			belief	Glaubenssatz	Dogma	5	N
Scheible-2014-5052-2441	2441	HYP			belief	Glaubenssatz	Lehre	6	N
Scheible-2014-5052-2442	2442	HYP			belief	Glaubenssatz	Lemma	0.4	N
Scheible-2014-5052-2443	2443	HYP			belief	Glaubenssatz	Mehrdeutigkeit	1	N
Scheible-2014-5052-2444	2444	HYP			belief	Glaubenssatz	Satz	4.2	N
Scheible-2014-5052-2445	2445	HYP			Grandmaster	Großmeister	Anfänger	0.2	N
Scheible-2014-5052-2446	2446	HYP			Grandmaster	Großmeister	Führer	3.2	N
Scheible-2014-5052-2447	2447	HYP			Grandmaster	Großmeister	Guru	5.6	N
Scheible-2014-5052-2448	2448	HYP			Grandmaster	Großmeister	Lehrling	0	N
Scheible-2014-5052-2449	2449	HYP			Grandmaster	Großmeister	Meister	6.2	N
Scheible-2014-5052-2450	2450	HYP			Grandmaster	Großmeister	Sachkundiger	3.6	N
Scheible-2014-5052-2451	2451	HYP	824	WITCH	witch	Hexe	Dämonin	5.6	N
Scheible-2014-5052-2452	2452	HYP	824	WITCH	witch	Hexe	Drude	1.6	N
Scheible-2014-5052-2453	2453	HYP	824	WITCH	witch	Hexe	Fee	1.4	N
Scheible-2014-5052-2454	2454	HYP	824	WITCH	witch	Hexe	Märchengestalt	9.8	N
Scheible-2014-5052-2455	2455	HYP	824	WITCH	witch	Hexe	Zauberer	4.4	N
Scheible-2014-5052-2456	2456	HYP	824	WITCH	witch	Hexe	Zauberin	6.4	N
Scheible-2014-5052-2457	2457	HYP			highness	Hoheit	Bürger	3	N
Scheible-2014-5052-2458	2458	HYP			highness	Hoheit	Herrscher	7	N
Scheible-2014-5052-2459	2459	HYP			highness	Hoheit	König	4	N
Scheible-2014-5052-2460	2460	HYP			highness	Hoheit	Majestät	6.4	N
