ID	NUMBER	ITALIAN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORD_LENGTH	POS	ACCURACY_LD_MEAN	LD_RT_MEAN	ACCURACY_NAMING_MEAN	NAMING_RT_MEAN	LD_RT_ZSCORE	NAMING_RT_ZSCORE	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_MIN	PERCEPTUAL_STRENGTH_MEAN	VECTOR_MAGNITUDE
Vergallito-2020-1121-122	122	blatta	cockroach	1575	COCKROACH	6	n	0.4666666667	845.1428571	1	594.9655172	1.158330458	0.4156277273	1.5	0.27	2.63	0.32	4.75	v	47.30728617	4.75	0.27	1.894	5.648424559
Vergallito-2020-1121-123	123	blu	blue	837	BLUE	3	a	0.9666666667	627	1	490.55	0.0179307251	-0.2744515974	0.26	0.28	0.33	0.32	4.86	v	76.03305785	4.86	0.26	1.21	4.896621284
Vergallito-2020-1121-124	124	bocca	mouth	674	MOUTH	5	n	0.9333333333	628.5714286	1	555.0344828	-0.1968777032	0.07418437488	1.82	2.26	4.3	0.96	4.65	v	26.37598284	4.65	0.96	2.798	7.032360912
Vergallito-2020-1121-125	125	bollente	scalding			8	a	0.9333333333	597.4642857	1	512.3793103	-0.1923171116	-0.2687155527	0.79	1.75	4.72	0.39	2.39	h	43.12749004	4.72	0.39	2.008	5.641737321
Vergallito-2020-1121-126	126	bollitore	kettle	854	KETTLE	9	n	0.9666666667	653.3103448	1	572.1851852	0.3188648015	0.1997937273	3.6	0.25	3.63	0.56	4.65	v	34.67297084	4.65	0.25	2.538	6.937975209
Vergallito-2020-1121-127	127	bomba	bomb	1804	BOMB	5	n	1	526.4333333	1	507.96	-0.7198645438	-0.254636643	4.54	0.02	2.33	1.16	4.49	a	36.0446571	4.54	0.02	2.508	6.895404267
Vergallito-2020-1121-128	128	bordo	board	1227	BOARD	5	n	1	612.6666667	1	546.1666667	-0.2207580889	0.03160199874	0.18	0.25	4.16	0.23	4.4	v	45.77006508	4.4	0.18	1.844	6.067404717
Vergallito-2020-1121-129	129	bottiglia	bottle	1321	BOTTLE	9	n	1	567.6666667	1	555.2962963	-0.4310157576	-0.07042012266	1.54	0.63	4.25	0.61	4.75	v	35.14431239	4.75	0.61	2.356	6.615557422
Vergallito-2020-1121-130	130	bouquet	bouquet			7	n	0.8	738.3333333	1	693.6785714	0.7141762404	0.9673852961	0.4	0.07	3.61	4	4.68	v	36.12852665	4.68	0.07	2.552	7.148384433
Vergallito-2020-1121-131	131	braccio	arm	1673	ARM	7	n	1	562.3	1	526.9310345	-0.3850671986	-0.197910499	0.39	0.04	4.67	0.41	4.86	v	46.48023144	4.86	0.04	2.074	6.763896806
Vergallito-2020-1121-132	132	brevetto	patent			8	n	0.8666666667	722.8846154	1	568	0.6859590221	0.1576889853	1.36	0.07	1.54	0.05	3.86	v	55.37790698	3.86	0.05	1.376	4.373579769
Vergallito-2020-1121-133	133	brezza	breeze	3982	BREEZE	6	n	0.9333333333	656.8571429	1	534.3666667	0.2259260791	-0.2639041425	2.35	0.21	2.98	1.54	1.77	h	31.29943503	2.98	0.21	1.77	4.466710199
Vergallito-2020-1121-134	134	bruciatura	burn	3622	BURN (INJURY)	10	n	1	780.4666667	1	663.3214286	0.870015766	0.8799140666	1.27	0.72	4.09	2.33	4.28	v	28.0535855	4.28	0.72	2.538	6.527380792
Vergallito-2020-1121-135	135	brutale	brutal			7	a	0.9333333333	613.9285714	1	567.0333333	-0.05982080854	0.1093863644	3.58	0.58	2.04	0.86	4.16	v	31.90730838	4.16	0.58	2.244	5.946393865
Vergallito-2020-1121-136	136	brutto	ugly	1548	UGLY	6	a	0.9666666667	533.4137931	1	571.5384615	-0.6054486328	0.20415108	3.18	1.65	2.02	1.96	4.7	v	22.57586973	4.7	1.65	2.702	6.545754349
Vergallito-2020-1121-137	137	bugia	lie	2826	LIE (FALSEHOOD)	5	n	1	580.7	1	599.96	-0.3506847128	0.5173787971	4	0.12	0.25	0.21	2.21	a	57.14285714	4	0.12	1.358	4.583132117
Vergallito-2020-1121-138	138	buio	dark	706	DARK	4	a	0.9666666667	605.6206897	1	538.75	-0.08267984064	0.117483769	0.39	0.04	0.09	0.04	4.77	v	88.74296435	4.77	0.04	1.066	4.787097242
Vergallito-2020-1121-139	139	buono	good	1035	GOOD	5	a	0.9333333333	547.25	1	509.0384615	-0.5948069044	-0.2153236675	2.26	4.58	1.89	4.21	3.72	g	16.14645858	4.58	1.89	3.332	7.824231592
Vergallito-2020-1121-140	140	burro	butter	1245	BUTTER	5	n	0.8666666667	556.3076923	1	580.8518519	-0.5633155584	0.2732598493	0.33	4.75	3.88	3.09	4.68	g	26.4196055	4.75	0.33	3.346	8.317229106
Vergallito-2020-1121-141	141	cactus	cactus	2595	CACTUS	6	n	0.9	609.037037	1	523	-0.09827942638	-0.2223910834	0.26	0.3	4.49	0.77	4.77	v	42.58734655	4.77	0.26	2.118	6.607836257
Vergallito-2020-1121-142	142	cadavere	corpse	767	CORPSE	8	n	1	589.8666667	1	491.1071429	-0.2403094977	-0.4158365092	0.39	0.21	2.58	3.37	4.74	v	40.12400354	4.74	0.21	2.258	6.377860143
Vergallito-2020-1121-143	143	caduta	fall			6	n	0.9333333333	574.1071429	1	479.5925926	-0.3703152895	-0.49410438	2.86	0	2.26	0.02	4.18	v	44.84978541	4.18	0	1.864	5.54616985
Vergallito-2020-1121-144	144	calciare	kick	1135	KICK	8	v	0.9333333333	718.2857143	1	547.9285714	0.6270304652	-0.1000796378	2.11	0.02	3.46	0.09	4	v	41.11570248	4	0.02	1.936	5.694927568
Vergallito-2020-1121-145	145	calore	warmth			6	n	0.9333333333	536.2142857	1	507.4333333	-0.6100842887	-0.3335493491	0.68	1.27	4.53	0.54	1.63	h	46.12716763	4.53	0.54	1.73	5.054176491
Vergallito-2020-1121-146	146	calza	sock	1522	SOCK	5	n	0.9666666667	630.2413793	0.9642857143	483.8846154	0.0974559015	-0.5137604873	0.25	0.07	4.47	1.67	4.79	v	41.95555556	4.79	0.07	2.25	6.766187996
Vergallito-2020-1121-147	147	camera	bedroom	2505	BEDROOM	6	n	1	540.8333333	1	502	-0.6121406325	-0.4053654583	0.79	0.07	2.44	1.6	4.74	v	48.4439834	4.74	0.07	1.928	5.622294905
Vergallito-2020-1121-148	148	camicia	shirt	1622	SHIRT	7	n	0.9666666667	572.4137931	1	511.5	-0.3801906812	-0.445534515	0.35	0.07	4.16	0.81	4.79	v	46.3654224	4.79	0.07	2.036	6.405716197
Vergallito-2020-1121-149	149	camion	truck	4011	TRUCK	6	n	0.9666666667	610.3103448	1	486.1034483	-0.008592889671	-0.5219767795	3.7	0	2.77	1.6	4.74	v	37.00234192	4.74	0	2.562	6.811057187
Vergallito-2020-1121-150	150	campione	champ			8	n	0.9666666667	559.3448276	1	475.1153846	-0.4840386659	-0.6394001568	2.59	0.29	1	0.38	3.98	v	44.7815534	3.98	0.29	1.648	4.876166527
Vergallito-2020-1121-151	151	campo	field	212	FIELD	5	n	1	625.5	1	479.4230769	-0.1555209475	-0.5710113759	1.23	0.04	2.51	2.16	4.74	v	44.00749064	4.74	0.04	2.136	5.911666432
Vergallito-2020-1121-152	152	cancrena	gangrene			8	n	0.4666666667	749.9285714	1	703.2222222	0.7632137115	0.8144993167	0.21	0.07	2.13	1.68	4.36	v	50.76923077	4.36	0.07	1.69	5.139834628
Vergallito-2020-1121-153	153	cancro	cancer			6	n	1	568.3666667	1	509.6071429	-0.4048639443	-0.362967706	1.05	0.04	0.74	0.23	2.35	v	52.38095238	2.35	0.04	0.882	2.688326617
Vergallito-2020-1121-154	154	candelabro	candelabrum			10	n	0.8	813.5416667	1	617.8928571	1.109101209	0.4678849123	0.53	0.09	4	0.7	4.77	v	46.38255699	4.77	0.09	2.018	6.287439861
Vergallito-2020-1121-155	155	cane	dog	2009	DOG	4	n	1	558.6666667	1	488.5714286	-0.5622166882	-0.5147242362	4.26	0.21	4.35	3.05	4.82	v	27.62133014	4.82	0.21	3.338	8.345603633
Vergallito-2020-1121-156	156	cannone	cannon	3202	CANNON	7	n	0.9666666667	640	1	525.1481481	0.02021078177	-0.1414778722	4.14	0	3.05	1.39	4.61	v	34.95072024	4.61	0	2.638	7.044593672
Vergallito-2020-1121-157	157	canottiera	vest	3140	VEST	10	n	0.9666666667	671.4482759	1	541.9642857	0.3159745279	0.06158268865	0.14	0.11	4.18	0.72	4.74	v	46.81496461	4.74	0.11	1.978	6.363183166
Vergallito-2020-1121-158	158	cantina	cellar			7	n	0.9666666667	615.1724138	1	494.9615385	-0.0579611126	-0.4518085908	1.23	0.33	2.11	3.11	4.77	v	38.44155844	4.77	0.33	2.31	6.204748182
Vergallito-2020-1121-159	159	canzone	song	1096	SONG	7	n	0.9666666667	561	1	487.0740741	-0.4348977899	-0.5329416712	4.98	0.12	0.3	0.25	1.26	a	70.33285094	4.98	0.12	1.382	5.153144671
Vergallito-2020-1121-160	160	caos	chaos	4056	CHAOS	4	n	0.9666666667	571.7586207	1	530.8571429	-0.2375854229	-0.08737424853	4.39	0.93	1.56	1	4.72	v	30.07936508	4.72	0.93	2.52	6.771188965
Vergallito-2020-1121-161	161	capace	capable			6	a	0.9	573.1851852	1	495.5555556	-0.3381521028	-0.5218300223	3.04	0.64	0.98	0.4	3.55	v	36.58536585	3.55	0.4	1.722	4.834676825
Vergallito-2020-1121-162	162	capezzolo	nipple	796	NIPPLE	9	n	1	644.6333333	1	543.1071429	0.190874474	-0.07959531367	0.32	0.96	4.51	0.81	4.75	v	39.030837	4.75	0.32	2.27	6.677027782
Vergallito-2020-1121-163	163	cappello	hat	771	HAT	8	n	0.9666666667	582.862069	1	498.2068966	-0.3095306453	-0.4267588123	0.23	0.05	4.32	0.67	4.79	v	47.11729622	4.79	0.05	2.012	6.489283474
Vergallito-2020-1121-164	164	cappio	noose	2604	NOOSE	6	n	0.6666666667	684.35	1	547.5333333	0.333196972	-0.05624524231	0.25	0.02	3.68	0.14	4.6	v	52.70425777	4.6	0.02	1.738	5.897872498
Vergallito-2020-1121-165	165	cappotto	coat	603	COAT	8	n	0.9666666667	569.4482759	1	520.4074074	-0.4772411624	-0.2607240186	0.39	0.02	4.41	1.29	4.75	v	43.55432781	4.75	0.02	2.172	6.620211477
Vergallito-2020-1121-166	166	capro_espiatorio	scapegoat			16	n	0.9666666667	814.7241379	1	625.5172414	1.363588688	0.6638418001	2.45	0.23	0.42	0.19	2.68	v	41.70854271	2.68	0.19	1.194	3.667465065
Vergallito-2020-1121-167	167	carabina	rifle			8	n	0.8333333333	751.76	1	547.7241379	0.7100304417	-0.1380434586	4.13	0.04	3.98	1.25	4.71	v	33.09709426	4.71	0.04	2.822	7.526320482
Vergallito-2020-1121-168	168	caraffa	jug	270	JUG	7	n	0.6666666667	761.7	1	524.0714286	0.688854794	-0.2024458449	0.96	0.49	4.39	0.3	4.82	v	41.24087591	4.82	0.3	2.192	6.614846937
Vergallito-2020-1121-169	169	caramella	candy	874	CANDY	9	n	0.9666666667	640.2413793	1	561.8571429	0.07914393863	0.06274514666	0.82	4.96	3.61	2.51	4.54	g	25.18248175	4.96	0.82	3.288	8.075753835
Vergallito-2020-1121-170	170	carcassa	carcass	1770	CARCASS	8	n	0.9333333333	672.8214286	1	550.4827586	0.2924134159	-0.1364030967	0.58	0.33	2.63	3.46	4.68	v	37.24315068	4.68	0.33	2.336	6.421541871
Vergallito-2020-1121-171	171	carcere	jail	1281	PRISON	7	n	0.9666666667	637.6206897	1	515.6206897	0.04350344738	-0.3613131154	2.6	0.05	1.39	0.81	4.54	v	47.81682641	4.54	0.05	1.878	5.47378297
Vergallito-2020-1121-172	172	carezza	caress			7	n	0.9333333333	587.3928571	1	509.5862069	-0.2297896192	-0.3471280396	0.58	0.09	4.75	0.2	4.04	h	48.24016563	4.75	0.09	1.932	6.266466309
Vergallito-2020-1121-173	173	carino	cute			6	a	0.9333333333	594	1	496.7241379	-0.1879032423	-0.4076757394	2.68	0.67	1.44	0.81	4.6	v	38.52941176	4.6	0.67	2.04	5.614356597
Vergallito-2020-1121-174	174	carro	wagon			5	n	0.9333333333	703.4074074	1	522.862069	0.4050428529	-0.3245485853	3.14	0.04	3.23	0.3	4.82	v	41.45706852	4.82	0.04	2.306	6.604278916
Vergallito-2020-1121-175	175	carrozza	carriage	2620	CARRIAGE	8	n	0.9333333333	589.7142857	1	520.2222222	-0.3922185955	-0.1741138032	3.35	0.04	2.84	0.65	4.74	v	40.4475043	4.74	0.04	2.324	6.494597755
Vergallito-2020-1121-176	176	carta	paper	648	PAPER	5	n	1	576.0666667	1	474.7037037	-0.348144778	-0.5827667418	2.04	0.7	4.68	2	4.77	v	28.68217054	4.77	0.7	2.838	7.301157442
Vergallito-2020-1121-177	177	casa	home	1252	HOUSE	4	n	0.9333333333	582.1428571	1	471.3448276	-0.3705209911	-0.773579229	2.34	0.81	3.09	2.61	4.79	v	29.17888563	4.79	0.81	2.728	6.740623117
Vergallito-2020-1121-178	178	cascata	waterfall	943	WATERFALL	7	n	0.9666666667	612.5517241	1	482.4074074	-0.04182322852	-0.4914825423	4.56	0.23	2.46	1.02	4.86	v	35.26275704	4.86	0.23	2.626	7.180396925
Vergallito-2020-1121-179	179	casinò	casino			6	n	0.9666666667	624.1724138	1	499.7307692	0.06739846329	-0.4209639449	3.8	0.1	1.67	0.67	4.61	v	41.56682028	4.61	0.1	2.17	6.240184292
Vergallito-2020-1121-180	180	cassettiera	chest_of_drawers			11	n	1	767.3666667	1	580.0384615	0.8391430054	0.3020538386	1.51	0.04	4.07	0.82	4.81	v	42.4	4.81	0.04	2.25	6.531087199
Vergallito-2020-1121-181	181	catapecchia	slum			11	n	0.8333333333	907.64	1	626.5	1.727126236	0.7813415211	1.09	0.07	2.07	1.21	4.79	v	51.1375948	4.79	0.07	1.846	5.466818087
Vergallito-2020-1121-182	182	cattivo	evil	45	EVIL	7	a	0.9666666667	608.6896552	1	478.7307692	-0.1996261597	-0.5246969205	3.44	2.4	1.11	2.18	3.77	v	20.62015504	3.77	1.11	2.58	6.147438491
Vergallito-2020-1121-183	183	causa	lawsuit	860	CAUSE	5	n	0.9666666667	630.3103448	1	489.4285714	-0.2069802948	-0.579813177	2.02	0.32	0.59	0.39	2.32	v	35.46099291	2.32	0.32	1.128	3.172601456
Vergallito-2020-1121-184	184	cavallo	horse	615	HORSE	7	n	1	524.7	1	474	-0.6427499615	-0.6997741988	3.82	1.86	4.05	2.95	4.82	v	16.91428571	4.82	1.86	3.5	8.147969072
Vergallito-2020-1121-185	185	caviglia	ankle	803	ANKLE	8	n	0.9666666667	645.6551724	1	476.9642857	-0.03612907424	-0.5337860638	0.46	0.19	4.37	0.16	4.74	v	46.16935484	4.74	0.16	1.984	6.468214591
Vergallito-2020-1121-186	186	cellula	cell			7	n	0.9	640.6666667	1	548.6428571	0.2420209079	-0.0610352382	0.3	0.16	0.61	0.09	2.63	v	67.01846966	2.63	0.09	0.758	2.722627407
Vergallito-2020-1121-187	187	cena	dinner	1833	DINNER (SUPPER)	4	n	0.9666666667	531.2413793	1	458.2692308	-0.6118578053	-0.724932063	2.19	4.44	2.4	3.75	4.6	v	13.86651323	4.6	2.19	3.476	8.092725128
Vergallito-2020-1121-188	188	centrotavola	centerpiece			12	n	0.8333333333	924.6	1	684.1785714	1.757241859	0.8497298464	0.18	0.05	3.72	0.47	4.82	v	51.62337662	4.82	0.05	1.848	6.109549902
Vergallito-2020-1121-189	189	cerchio	circle	1467	CIRCLE	7	n	1	571.2333333	1	478.1428571	-0.3264642721	-0.5339201447	0.11	0.18	3.29	0.09	4.75	v	55.34441805	4.75	0.09	1.684	5.782663746
Vergallito-2020-1121-190	190	cervello	brain	1583	BRAIN	8	n	1	600.7	1	495.4074074	-0.2437955147	-0.5248278666	0.75	0.61	2.6	0.53	3.6	v	37.94808405	3.6	0.53	1.618	4.575532756
Vergallito-2020-1121-191	191	cesto	basket	1539	BASKET	5	n	0.9333333333	643.0357143	1	437.1111111	0.09529854838	-1.045319296	0.74	0.21	4.18	0.55	4.77	v	43.63636364	4.77	0.21	2.09	6.41244883
Vergallito-2020-1121-192	192	charme	charm			6	n	0.5333333333	783.6875	1	643.4642857	0.9425285543	0.808635345	2.7	0.61	0.95	1.38	4	v	35.1659751	4	0.61	1.928	5.144803203
Vergallito-2020-1121-193	193	cherosene	kerosene			9	n	0.6	896.5	1	755.3571429	1.345494756	1.413053643	0.7	0.39	1.21	3.95	3.02	o	38.403452	3.95	0.39	1.854	5.179681457
Vergallito-2020-1121-194	194	chiave	key	1472	KEY	6	n	0.9	575.1481481	1	489.037037	-0.320956647	-0.4408733309	2.37	0.09	4.67	0.4	4.75	v	37.94788274	4.75	0.09	2.456	7.082118327
Vergallito-2020-1121-195	195	chiesa	church	1349	CHURCH	6	n	1	566.3666667	1	526.7307692	-0.3833672182	-0.1687724242	3.3	0.18	1.77	2.12	4.72	v	37.55169562	4.72	0.18	2.418	6.389687003
Vergallito-2020-1121-196	196	chirurgia	surgery			9	n	1	686.2333333	1	565.88	0.4318080851	-0.05207849874	2.05	0.09	2.51	1.25	4.21	v	40.75173096	4.21	0.09	2.022	5.458690319
Vergallito-2020-1121-197	197	cibo	food	256	FOOD	4	n	0.8666666667	515.9230769	1	460.5172414	-0.8023201655	-0.7863414899	1.98	4.95	3.95	4.56	4.68	g	14.76143141	4.95	1.98	4.024	9.31243255
Vergallito-2020-1121-198	198	cicatrice	scar	497	SCAR	9	n	0.9666666667	681.1724138	1	562.5714286	0.2841592632	0.1423218334	0.12	0.05	3.89	0.07	4.65	v	52.39179954	4.65	0.05	1.756	6.064354871
Vergallito-2020-1121-199	199	ciclamino	cyclamen			9	n	0.8	761.4166667	1	587.84	0.9581141272	0.3634080335	0.25	0.27	3.3	3.93	4.74	v	35.94875901	4.74	0.25	2.498	6.995562879
Vergallito-2020-1121-200	200	ciclone	cyclone			7	n	0.9666666667	707.0689655	0.9642857143	505.6666667	0.4307951702	-0.3331471243	3.65	0.02	1.04	0.4	4.33	v	45.65677966	4.33	0.02	1.888	5.771776156
Vergallito-2020-1121-201	201	cieco	blind	1653	BLIND	5	a	1	575.9666667	1	498.862069	-0.2906543209	-0.3836047623	1.32	0.09	0.88	0.18	3.95	v	60.12461059	3.95	0.09	1.284	4.261431684
Vergallito-2020-1121-202	202	cielo	heaven	1732	SKY	5	n	0.9	578.3703704	1	483.8846154	-0.3680347754	-0.4959425561	0.47	0.02	0.04	0.14	4.91	v	87.6344086	4.91	0.02	1.116	4.934632712
Vergallito-2020-1121-203	203	ciliegio	cherry_tree			8	n	0.9666666667	628.0344828	1	536.5172414	0.01127656291	-0.2088830458	0.37	0.6	3.18	2.49	4.72	v	38.29225352	4.72	0.37	2.272	6.252023672
Vergallito-2020-1121-204	204	cimitero	cemetery			8	n	0.9666666667	648	1	473.36	-0.04602183578	-0.7349476749	1.51	0	1.07	1.37	4.81	v	54.9086758	4.81	0	1.752	5.332729132
Vergallito-2020-1121-205	205	cioccolato	chocolate	3873	CHOCOLATE	10	n	1	553.4	1	555.7407407	-0.4597390197	0.06630006687	0.77	4.81	3.37	4.02	4.58	g	23.01994302	4.81	0.77	3.51	8.498393966
Vergallito-2020-1121-206	206	circo	circus			5	n	0.9666666667	623	0.9642857143	477.1111111	-0.2121435924	-0.63399711	4.16	0.23	1.12	1.82	4.75	v	37.41721854	4.75	0.23	2.416	6.669917541
Vergallito-2020-1121-207	207	città	city	2547	CITY	5	n	1	498.4666667	1	473.5714286	-1.087327699	-0.5702173961	4	0.49	1.49	2.37	4.84	v	32.97952995	4.84	0.49	2.638	6.892220252
Vergallito-2020-1121-208	208	coccolare	cuddle			9	v	1	593.6333333	1	549	-0.1841041145	-0.06369398305	2.05	0.3	4.55	0.68	4.12	h	36.32478632	4.55	0.3	2.34	6.513969604
Vergallito-2020-1121-209	209	codardo	coward	1319	COWARD	7	a	0.8333333333	666.68	1	548.7586207	0.2991682332	-0.024310794	2.93	0.02	0.37	0.12	3.6	v	50.85227273	3.6	0.02	1.408	4.657960927
Vergallito-2020-1121-210	210	collera	anger	82	ANGER	7	n	1	588.9666667	1	525.8928571	-0.1806042704	-0.2794999887	4.07	0.07	1.04	0.18	4.05	a	42.50797024	4.07	0.07	1.882	5.838347369
Vergallito-2020-1121-211	211	collisione	crash			10	n	0.9666666667	736.4482759	1	547.6086957	0.5493319937	0.1461780203	3.57	0.07	2.09	0.14	4.36	v	41.93548387	4.36	0.07	2.046	6.012245837
Vergallito-2020-1121-212	212	collo	neck	1333	NECK	5	n	1	561.5666667	1	490.1428571	-0.4674233322	-0.4160243769	0.32	0.46	4.37	1.07	4.63	v	39.7235023	4.63	0.32	2.17	6.480177467
Vergallito-2020-1121-213	213	colombo	dove	1853	DOVE	7	n	1	621.4333333	1	492.6153846	-0.04897144698	-0.4179205801	3.06	0.46	2.25	0.71	4.17	v	34.83568075	4.17	0.46	2.13	5.703569058
Vergallito-2020-1121-214	214	colonna	column	2045	COLUMN	7	n	1	585.9333333	1	529.962963	-0.4012920725	-0.3145058274	0.23	0	3.75	0.07	4.7	v	53.71428571	4.7	0	1.75	6.017499481
Vergallito-2020-1121-215	215	colore	color	1613	COLOR	6	n	0.9666666667	581.5172414	1	543.2857143	-0.422873812	-0.06288971322	0.18	0.14	0.33	0.32	4.93	v	81.18644068	4.93	0.14	1.18	4.956631921
Vergallito-2020-1121-216	216	colpa	fault	134	FAULT	5	n	1	565.4333333	1	483.8846154	-0.4818272687	-0.462383573	2.49	0.07	0.56	0.12	2.49	a	42.23385689	2.49	0.07	1.146	3.568346956
Vergallito-2020-1121-217	217	colpevole	guilty	1682	GUILTY	9	a	1	593.6	1	529.1481481	-0.2182371894	-0.126515087	3.25	0.12	0.6	0.09	3.53	v	45.32279315	3.53	0.09	1.518	4.837964448
Vergallito-2020-1121-218	218	colpire	hit	1433	HIT	7	v	0.9666666667	580.2758621	1	561.96	-0.3362522193	0.08794687433	2.89	0.37	3.6	0.32	3.95	v	32.61455526	3.95	0.32	2.226	6.095399905
Vergallito-2020-1121-219	219	coltello	knife	1352	KNIFE	8	n	1	604.9333333	1	538.5769231	-0.2977559479	-0.07322809288	1.4	0.42	4.74	0.35	4.82	v	38.10741688	4.82	0.35	2.346	6.925236458
Vergallito-2020-1121-220	220	comfort	comfort			7	n	0.7666666667	739.3043478	1	545.96	0.7379586603	0.04572382707	2.02	0.95	3.59	1.3	3.46	h	23.32155477	3.59	0.95	2.264	5.615389568
Vergallito-2020-1121-221	221	commedia	comedy			8	n	0.9333333333	579.3571429	1	592.962963	-0.227901563	0.1981126671	4.25	0.04	0.09	0.07	4.25	a	48.3908046	4.25	0.04	1.74	6.011622077
Vergallito-2020-1121-222	222	commissione	errand			11	n	1	633.8	1	538.9166667	0.03926599494	-0.05878910089	2.29	0.09	0.73	0.14	3.14	v	47.73082942	3.14	0.09	1.278	3.957815054
Vergallito-2020-1121-223	223	comò	dresser	4055	DRESSER	4	n	0.9666666667	598	1	488.48	-0.1328155157	-0.428471107	0.51	0	4	0.36	4.83	v	49.79381443	4.83	0	1.94	6.302269433
Vergallito-2020-1121-224	224	comodino	bedside_table			8	n	0.9666666667	580.3448276	1	545.5714286	-0.2268473369	-0.05944488197	0.6	0.04	4.12	0.25	4.79	v	48.46938776	4.79	0.04	1.96	6.35158248
Vergallito-2020-1121-225	225	compleanno	birthday	2407	BIRTHDAY	10	n	1	619.6	1	564.9285714	-0.03778473433	0.07892880187	3.46	1.25	1	0.93	3.98	v	28.71939736	3.98	0.93	2.124	5.589221771
Vergallito-2020-1121-226	226	computer	computer	3086	COMPUTER	8	n	1	575.2333333	1	592.48	-0.4714002811	0.4876572389	2.88	0.04	4.25	0.32	4.89	v	39.17609047	4.89	0.04	2.476	7.097393888
Vergallito-2020-1121-227	227	concentrarsi	concentrate			12	v	0.9666666667	720.0689655	1	675.8666667	0.717702619	0.747428593	1.89	0.16	0.23	0.32	2.72	v	48.12030075	2.72	0.16	1.064	3.339371198
Vergallito-2020-1121-228	228	confuso	confused			7	a	0.9666666667	579.4827586	1	509.3333333	-0.323223923	-0.1762143052	3.4	0.61	0.79	0.7	3.56	v	32.5607064	3.56	0.61	1.812	5.071469215
Vergallito-2020-1121-229	229	coniglietto	bunny			11	n	1	739.0666667	1	622.9259259	0.7713978903	0.4303247038	1.91	1.63	3.88	2	4.74	v	21.96327684	4.74	1.63	2.832	6.915706761
Vergallito-2020-1121-230	230	coniglio	rabbit	1136	RABBIT	8	n	0.9666666667	572.3448276	1	506.1666667	-0.4556791157	-0.2593309569	2.26	2.86	4.02	2.4	4.88	v	15.95615104	4.88	2.26	3.284	7.682577692
Vergallito-2020-1121-231	231	conoscenza	knowledge	3874	KNOWLEDGE	10	n	1	607.9	1	648.862069	-0.06972219259	0.635344019	3.39	1.2	1.46	1.25	2.95	a	21.36585366	3.39	1.2	2.05	5.032762661
Vergallito-2020-1121-232	232	consolato	consoled			9	n	1	621.0333333	1	548.7857143	-0.01529060896	-0.2604574751	2.54	0.26	1.33	0.12	3.32	v	42.27212682	3.32	0.12	1.514	4.396009554
Vergallito-2020-1121-233	233	contante	cash			8	n	0.8666666667	763.2307692	1	606.4285714	0.6701139154	0.2840869709	1.25	0.14	4.11	1.11	4.61	v	39.83957219	4.61	0.14	2.244	6.399874999
Vergallito-2020-1121-234	234	contenuto	contents	3967	CONTENT	9	n	1	659.4666667	1	546.6521739	0.2203699568	0.09006370788	1.39	0.89	2.44	0.77	3.39	v	29.5045045	3.39	0.77	1.776	4.556621555
Vergallito-2020-1121-235	235	contesto	context			8	n	1	657.1	1	573.5185185	0.123869718	0.1004930603	2.33	0.46	0.67	0.82	3.18	v	36.46112601	3.18	0.46	1.492	4.107821807
Vergallito-2020-1121-236	236	coppia	couple	1888	PAIR	6	n	1	563.7	1	527.6206897	-0.4096240685	-0.1293163881	2.64	0.29	2.22	0.68	4.55	v	41.04046243	4.55	0.29	2.076	5.757343137
Vergallito-2020-1121-237	237	coraggioso	brave	3	BRAVE	10	a	1	601.8	1	510.4285714	-0.1351340516	-0.3252636747	3.33	0.11	0.3	0.09	4	v	49.93614304	4	0.09	1.566	5.21527564
Vergallito-2020-1121-238	238	corda	cord	1218	ROPE	5	n	1	579.2	1	536.6428571	-0.3848402645	-0.1174799851	0.7	0.09	4.49	0.63	4.74	v	43.66197183	4.74	0.09	2.13	6.597173637
Vergallito-2020-1121-239	239	cornice	frame	2624	FRAME	7	n	1	637.9333333	1	571.9259259	0.003568172309	0.02266880638	0.16	0.02	3.81	0.18	4.74	v	52.97418631	4.74	0.02	1.782	6.086222145
Vergallito-2020-1121-240	240	corona	crown	1943	CROWN (OF HEAD)	6	n	1	576.4	1	500.3076923	-0.4148055456	-0.281023114	0.56	0.12	4.05	0.26	4.79	v	47.75051125	4.79	0.12	1.956	6.304141496
Vergallito-2020-1121-241	241	corpo	body	1480	BODY	5	n	1	564.7	1	514.1851852	-0.3986552185	-0.3482992903	1.58	0.89	4.51	2.32	4.77	v	27.5764037	4.77	0.89	2.814	7.194713337
Vergallito-2020-1121-242	242	corridoio	corridor			9	n	0.9666666667	660.5517241	1	557.9230769	0.3456943078	0.1214349837	0.89	0.02	1.71	0.41	4.77	v	60.8974359	4.77	0.02	1.56	5.16116266
Vergallito-2020-1121-243	243	corridore	runner			9	n	0.9666666667	685.5172414	1	517.7916667	0.2867273983	-0.06995188276	2.47	0.02	1	0.77	4.54	v	51.36363636	4.54	0.02	1.76	5.320319539
