ID	NUMBER	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS	AFRIKAANS_AOA	AFRIKAANS	AMERICANENGLISH_AOA	AMERICANENGLISH	CATALAN_AOA	CATALAN	CZECH_AOA	CZECH	DANISH_AOA	DANISH	DUTCH_AOA	DUTCH	ENGLISH_AOA	ENGLISH	FINNISH_AOA	FINNISH	GAELIC_AOA	GAELIC	GERMAN_AOA	GERMAN	GREEK_AOA	GREEK	HEBREW_AOA	HEBREW	HUNGARIAN_AOA	HUNGARIAN	ICELANDIC_AOA	ICELANDIC	IRISH_AOA	IRISH	XHOSA_AOA	XHOSA	ITALIAN_AOA	ITALIAN	LEBANESEARABIC_AOA	LEBANESEARABIC	LITHUANIAN_AOA	LITHUANIAN	LUXEMBOURGISH_AOA	LUXEMBOURGISH	MALAY_AOA	MALAY	MALTESE_AOA	MALTESE	PERSIAN_AOA	PERSIAN	POLISH_AOA	POLISH	RUSSIAN_AOA	RUSSIAN	SOUTHAFRICANENGLISH_AOA	SOUTHAFRICANENGLISH	SERBIAN_AOA	SERBIAN	SLOVAK_AOA	SLOVAK	SPANISH_AOA	SPANISH	SWEDISH_AOA	SWEDISH	TURKISH_AOA	TURKISH	WESTERNARMENIAN_AOA	WESTERNARMENIAN
Luniewska-2019-299-152	152	vest				-	4.95652173913043	vest	7.15	armilla	4.11538461538462	vesta	3.78260869565217	vest	10.3333333333333	gilet	3.29032258064516	vest	3.83333333333333	liivi	9.52380952380952	siosacot	5.3	Weste		-	4.47619047619048	afuda	4.61904761904762	mellény	4.30434782608696	vesti	3.57894736842105	veist	7.15789473684211	ivesti	3.56	canottiera		-	4.85714285714286	liemenė	5.13636363636364	Gilet	4.62162162162162	jaket	6.38461538461539	sidrija	5.38095238095238	جلیقه		-	5.28571428571429	жилет	5.14634146341463	waist coat	4.60606060606061	prsluk	4	vesta	5.1875	chaleco	4.60869565217391	väst 	3.95238095238095	yelek		-
Luniewska-2019-299-153	153	wardrobe	3106	WARDROBE		-	4.91304347826087	dresser	3.25	armari	3.19230769230769	skříň	4.39130434782609	klædeskab	3.18181818181818	kast	4.37096774193548	wardrobe	2.83333333333333	vaatekaappi	6.76190476190476	preas-aodaich	2.76190476190476	Schrank		-	2.61904761904762	aron	3.57142857142857	szekrény	3.08695652173913	skápur	6.26315789473684	vardrús	6.16	iwodrophu		armadio		-	3.35714285714286	spinta	2.81818181818182	Schaf	5.35135135135135	almari	5.72727272727273	gwardarobba	3.47619047619048	كمد		-	2.69444444444444	шкаф	4.61904761904762	cupboard	4.39393939393939	orman	2.88888888888889	skriňa	3.72222222222222	armario	3.21739130434783	skåp	3.23809523809524	dolap	3.125	Պահարան
Luniewska-2019-299-154	154	watch	1650	WATCH	4.02702702702703	horlosie	4.39130434782609	watch	4.05	rellotge	3.80769230769231	hodinky	4.52173913043478	armbåndsur	4.81818181818182	horloge	3.89516129032258	watch	3.625	rannekello	5.33333333333333	uaireadair	3.33333333333333	Uhr	3.39705882352941	ρολόι	4	sha'on yad	3.55	óra	3.95652173913043	úr	3.65	uaireadóir	5.39130434782609	iwotshi	3.72	orologio	3.80952380952381	se:3a	3.64285714285714	laikrodis	3.18181818181818	Auer	5.35135135135135	jam tangan	3.88888888888889	arloġġ	5.28571428571429	ساعت مچی	3.625	zegarek	2.77777777777778	часы	3.45238095238095	watch	3.87878787878788	sat	3.42424242424242	hodinky	3.63636363636364	reloj	3.04545454545455	klocka	4.15384615384615	kol saati		-
Luniewska-2019-299-155	155	watermelon	2766	WATERMELON		-	4.34782608695652	watermelon	3.85	síndria	3.5	meloun	4.39130434782609	vandmelon	5.95454545454545	watermeloen	5.15447154471545	watermelon	4	vesimeloni	13.7619047619048	meal-bhuc uisge	3.9047619047619	Melone		-	2.52380952380952	avatiax	4.19047619047619	görögdinnye	6.8695652173913	vatnsmelóna	10.1666666666667	mealbhacán uisce	5.48	ivatala	3.84	anguria		-	5.14285714285714	arbūzas	5.76190476190476	Waassermeloun	4.7027027027027	tembikai	5.07692307692308	dulliegħa	3.33333333333333	هندوانه		-	2.83333333333333	арбуз	3.85714285714286	watermelon	4.18181818181818	lubenica	3.66666666666667	melón	3.82352941176471	sandia	4.36363636363636	vattenmelon 	3.04761904761905	karpuz	3	Ձմերուկ
Luniewska-2019-299-156	156	wave	978	WAVE	4.24324324324324	brander	3.52173913043478	wave	4.45	onada	4.23076923076923	vlna	3.52173913043478	bølge	4.42857142857143	golf	3.46341463414634	wave	3.66666666666667	aalto	5.85714285714286	tonn	3.71428571428571	Welle	3.92647058823529	κύμα	3.55	gal	4.66666666666667	hullám	4.45454545454545	alda	4.2	tonn	6.17391304347826	amaza	3.4	onda	4.80952380952381	mawje	4.42857142857143	banga	4.33333333333333	Well	6.02702702702703	ombak	5.15384615384615	mewġa	5.38095238095238	موج	4	fala	3.77777777777778	волна	3.02380952380952	wave	4.33333333333333	talas	4.66666666666667	vlna	4.04545454545455	ola	4.04545454545455	våg	4.51282051282051	dalga	4.41666666666667	Ալիք
Luniewska-2019-299-157	157	whistle	3107	WHISTLE (INSTRUMENT)	4.62162162162162	fluitjie	4.8695652173913	whistle	4.3	xiulet	3.92307692307692	píšťalka	3.8695652173913	fløjte	4.04545454545455	fluitje	4.5241935483871	whistle	2.70833333333333	pilli	5.23809523809524	fead(ag)	3.9047619047619	Pfeife	4.60294117647059	σφυρίκτρα	3.80952380952381	mashrokit	3.71428571428571	síp	3.69565217391304	flauta	3.6	feadóg	5.38461538461539	impempe	4.44	fischietto	4.38095238095238	soufayra	4.67857142857143	švilpukas	3.56818181818182	Päif	6.37837837837838	wisel	4.42857142857143	suffara	4.19047619047619	سوت	4.40625	gwizdek	3.80555555555556	свисток	4.26190476190476	whistle	5.51515151515152	pištaljka	3.75757575757576	píšťalka	4.63636363636364	silbato	4.47826086956522	visselpipa	3.30769230769231	düdük	3.83333333333333	Սուլիչ 
Luniewska-2019-299-158	158	zebra	3675	ZEBRA	4.43243243243243	/\A\z/	4.17391304347826	zebra	5.25	zebra	3.38461538461538	zebra	3.43478260869565	zebra	4.04545454545455	zebra	4.03225806451613	zebra	3.79166666666667	seepra	9.14285714285714	sìobra	3.42857142857143	Zebra	4.625	ζέπρα	3	zebra	4	zebra	4.39130434782609	sebrahestur	6.68421052631579	séabra	6.2	izebra	3.8	zebra	6.42857142857143	zebr	4.75	zebras	3.86363636363636	Zebra	6.13513513513514	kuda belang	5.08333333333333	żebra		-	3.75	zebra	3.58333333333333	зебра	3.45238095238095	zebra	4.81818181818182	zebra	4.27272727272727	zebra	4.04545454545455	cebra	3.91304347826087	zebra	5.42105263157895	zebra		-
Luniewska-2019-299-159	159	bark	1206	BARKING	3.05405405405405	blaf	3.65217391304348	bark	4.85	bordar	2.57692307692308	štěkat	2.8695652173913	hunden gør	3	blaffen	3.47154471544715	bark	2.125	haukkua	4.14285714285714	a’comhartaich	2.61904761904762	bellen	3.23529411764706	γαυγίζει	3.04761904761905	linbo'ax	2.9047619047619	ugat	3.17391304347826	gelta	3.42105263157895	(ag) tafann	5.80952380952381	khonkotha	3.375	abbaiare	3.21428571428571	3awwa	3	loti	2.68181818181818	billen	6.83783783783784	menyalak	4.14285714285714	tinbaħ	5.38095238095238	پارس کردن	3.09375	szczekać	2.33333333333333	гавкать	2.85714285714286	bark	3.87878787878788	lajati	2.75757575757576	štekať	3.63636363636364	ladrar	3.26086956521739	skälla	2.66666666666667	havlamak	3.08333333333333	Հաջել 
Luniewska-2019-299-160	160	bath	138	BATHE	2.64864864864865	bad	3.78260869565217	bathe	3.15	banyar-se	2.46153846153846	koupat se	2.43478260869565	bader	4.33333333333333	badderen	3.02479338842975	bath	2.04166666666667	kylpeä	11.952380952381	agionnlaid	2.23809523809524	baden	3.20588235294118	κάνει μπάνιο	2.38095238095238	la'asot ambatya	2.76190476190476	fürdik	2.60869565217391	baða sig	4.89473684210526	(ag) folcadh	4.24	hlamba	2.79166666666667	lavarsi	2.26190476190476	thammam 	3.25	maudytis	3	bueden	3.63513513513513	mandi	3.80952380952381	tinħasel	3.52380952380952	حمام کردن	2.83870967741935	kąpać się	2.30555555555556	купаться	2.14285714285714	bath	3.09090909090909	kupati se	2.24242424242424	kúpať sa	2.90909090909091	bañarse	2.08695652173913	bada	2.73684210526316	yıkanmak	2.20833333333333	Լոգնալ 
Luniewska-2019-299-161	161	beg	3534	BEG	6.08108108108108	bedel	4.17391304347826	beg	6.17647058823529	demanar caritat	5.84615384615385	žebrat	5.65217391304348	tigger	5.66666666666667	bedelen	5.3739837398374	beg	5.375	kerjätä	9.23809523809524	a'baigeireachd	5.04761904761905	betteln	5.8030303030303	ζητιανεύει	6.65	lekabec nedavot	6.42857142857143	kéreget	6.65217391304348	betla	6.55555555555556	(ag) lorg déirce	4.14814814814815	cela	6.16666666666667	chiedere l'elemosina	6.23809523809524	trajja	5.53571428571429	maldauti	4.31818181818182	heeschen	7.51351351351351	meminta sedekah	6.2	tittallab	6.19047619047619	گدایی کردن	6.93548387096774	żebrać	2.47222222222222	просить	4.80487804878049	beg	6	prositi	6	žobrať	7.18181818181818	suplicar	5.21739130434783	tigga	5.39473684210526	dilenmek	7.375	Մուրալ 
Luniewska-2019-299-162	162	bite	1403	BITE	2.83783783783784	byt	3.26086956521739	bite	2.85	mossegar	2.84615384615385	kousat	2.56521739130435	bider	2.90909090909091	bijten	2.91935483870968	bite	2.125	3.01	4.38095238095238	a’bìdeadh	2.42857142857143	beißen	3.37878787878788	δαγκώνει	2.80952380952381	linshox	3.2	harap	2.52173913043478	bíta	4.63157894736842	(ag) tabhairt greim	3.92	luma	3.16666666666667	mordere	3.28571428571429	3add	3.39285714285714	kąsti	2.45454545454545	bäissen	4	gigit	4.28571428571429	tigdem	3.71428571428571	گاز گرفتن	3.1875	gryźć	2.38888888888889	укусить	2.42857142857143	bite	3.57575757575758	ujesti	2.87878787878788	hrýzť	3.18181818181818	morder	2.56521739130435	bita	2.71794871794872	ısırmak	2.66666666666667	Խածնել 
Luniewska-2019-299-163	163	blow	176	BLOW (WITH MOUTH)	3.27027027027027	blaas	3.91304347826087	blow	2.85	bufar	3	foukat	2.60869565217391	puster	2.90909090909091	blazen	3.4758064516129	blow	2.04166666666667	puhaltaa	4.71428571428571	a’sèideadh	2.9047619047619	pusten	3.390625	φυσάει	4.80952380952381	linshof	3.33333333333333	fúj	2.95652173913043	blása	3.47368421052632	(ag) séideadh	4.25	vuthela	3.25	soffiare	3	nafakh	3.57142857142857	pūsti	2.59090909090909	blosen	4.7027027027027	tiup	4.38095238095238	tonfoħ	4.23809523809524	فوت کردن	3.0625	dmuchać	2.44444444444444	дуть	2.73809523809524	blow	4.36363636363636	duvati	2.75757575757576	fúkať	3.18181818181818	soplar	2.95652173913043	blåsa	3.05128205128205	üflemek	3.625	Փչել 
Luniewska-2019-299-164	164	boil	2493	BOIL	3.72222222222222	kook [English: boil]	5.26086956521739	boil	4.35	bullir	4.11538461538462	vařit se	3.73913043478261	koger	3.04545454545455	koken	5.18951612903226	boil	3.45833333333333	kiehua	4.90476190476191	a’goil	2.61904761904762	kochen	4.63235294117647	βράζει	4.7	lirtoax	4.57142857142857	forral	3.65217391304348	sjóða	4.58823529411765	(ag) beiriú	5.76	bilisa	5.29166666666667	bollire	5.47619047619048	ghele	3.39285714285714	virti	3.54545454545455	kachen	7.24324324324324	didih	6.19047619047619	tagħli	5.61904761904762	جوشیدن	4.28125	gotować się	3.72222222222222	кипеть	4.70731707317073	boil	5.12121212121212	kuvati se	4.87878787878788	vrieť	5.72727272727273	hervir	3.30434782608696	koka	4.44736842105263	kaynamak	6.16666666666667	Եռալ  
Luniewska-2019-299-165	165	box	3108	BOX (SOMEBODY OR SOMETHING)	4.64864864864865	boks	4.1304347826087	box	6.15	boxejar	5.73076923076923	boxovat	4.82608695652174	bokser	5.18181818181818	boksen	5.04065040650407	box	4.875	nyrkkeillä	5.66666666666667	a’bogsadh	4.95238095238095	boxen	6.67647058823529	πυγμαχεί	6.45	lehit'agref	3.61904761904762	üt	5	kýla	6.58823529411765	(ag) púinseáil	7.17391304347826	ukulwa ngamanqindi	3.91666666666667	colpire	2.66666666666667	darab	3.46428571428571	mušti	4.40909090909091	boxen	8.13513513513514	bertinju	6.28571428571429	tagħti bil-ponn	7.15	بوکس بازی کردن	3.75	bić się (uderzać)	2.63888888888889	бить	3.52380952380952	box	5.51515151515152	boksovati se	5.6969696969697	boxovať	6.45454545454545	boxear	4.8695652173913	boxas 	5.68421052631579	boks yapmak		-
Luniewska-2019-299-166	166	brush [teeth]	3109	BRUSH (TEETH)	2.97297297297297	borsel [tande]	3.78260869565217	brush	4.65	respallar-se les dents	3.73076923076923	čistit	3.17391304347826	børster	2.81818181818182	poetsen [tanden]	3.43089430894309	brush [teeth]	2	harjata (hampaat)	4.38095238095238	a’bruiseadh	2.38095238095238	Zähne putzen	3.890625	βουρτσίζει	2.9047619047619	lecaxceax shinaim	3.38095238095238	fogat mos	2.73913043478261	bursta tennur	3.73684210526316	(ag) scuabadh [fiacla]	4.39130434782609	xukuxa	3.08333333333333	lavare	3.11904761904762	farcha lesse:n	3.67857142857143	valytis	2.54545454545455	 [Zänn] wäschen	4.18918918918919	gosok gigi	3.71428571428571	taħsel (snienek)	3.76190476190476	مسواک زدن	3.25	szczotkować [zęby]	3.11111111111111	чистить	2.92857142857143	brush	3.51515151515152	prati zube	2.81818181818182	čistiť si zuby	3.59090909090909	lavarse los dientes	2.78260869565217	borsta (tänderna)	3.82051282051282	fırçalamak	3.29166666666667	Վրձինել 
Luniewska-2019-299-167	167	build	1840	BUILD		-	3.8695652173913	build	4.6	construir	2.88461538461538	stavět	2.8695652173913	bygger	5.68181818181818	metselen	3.47154471544715	build	4.5	muurata	3.66666666666667	a’togail	5.80952380952381	mauern		-	2.85714285714286	livnot	3.66666666666667	épít	5.34782608695652	múra	4.88235294117647	(ag) tógaint	4.95833333333333	yikha	3.625	costruire		-	3.25	statyti	2.86363636363636	bauen	5.43243243243243	bina	4.85714285714286	tibni	6.28571428571429	بنایی کردن		-	2.97222222222222	строить	3.4047619047619	build	5	zidati	2.77777777777778	stavať	4.29411764705882	construir	3.17391304347826	bygga	5.1	inşaat yapmak	3.625	Շինել 
Luniewska-2019-299-168	168	burn	141	BURN (SOMETHING)	3.62162162162162	brand	4.21739130434783	burn	3.45	cremar-se	4.03846153846154	hořet	3.52173913043478	brænder	5	in brand staan	4.42741935483871	burn	2.83333333333333	palaa	4.66666666666667	a’losgadh	3.85714285714286	brennen	4.53030303030303	καίγεται	5.0952380952381	liv'or	3.42857142857143	ég	3.78260869565217	brenna	3.72222222222222	(ag) dó	5.57142857142857	yitsha	4.29166666666667	bruciare	4.02380952380952	htara'	3.67857142857143	degti	3.45454545454545	brennen	5.21621621621622	bakar	4.57142857142857	taqbad	3.4	سوختن	3.96875	palić się	3	гореть	3.38095238095238	burn	4.57575757575758	goreti	3.75757575757576	horieť	3.86363636363636	quemar	3.65217391304348	brinna	3.46153846153846	yanmak	3.875	Այրիլ  
Luniewska-2019-299-169	169	burst			4.22222222222222	bars	3.52173913043478	pop	5.26315789473684	explotar	4.03846153846154	prasknout	5.34782608695652	sprænger	5.23809523809524	knappen	4.95934959349593	burst	3.16666666666667	poksahtaa	6.19047619047619	a’spreadhadh	3.61904761904762	platzen	4.6969696969697	σκάει	3.76190476190476	lehitpocec	4.90476190476191	kipukkan	3.95652173913043	springa	4.21052631578947	(ag) pléascadh	5.88	gqabhuka	4.41666666666667	scoppiare	4.78571428571429	fa'a3	4.89285714285714	sprogti	3.45454545454545	platzen	6.21621621621622	meletup	5.71428571428571	tinfaqa'	4.47619047619048	ترکیدن	4.25806451612903	pękać	3.19444444444444	лопнуть	4.04878048780488	pop	4.84848484848485	pući	4.09090909090909	prasknúť	4.95454545454545	explotar	5.78260869565217	brista	3.97368421052632	patlamak	3.95833333333333	Պայթիլ 
Luniewska-2019-299-170	170	carry	700	CARRY	3.05405405405405	dra	3.8695652173913	carry	2.8	portar	3.34615384615385	nést	3.34782608695652	bærer	3.31818181818182	dragen	3.66666666666667	carry	2.5	kantaa	5.61904761904762	a’giùlan	2.52380952380952	tragen	4.61764705882353	κουβαλάει	4.28571428571429	lisxov	3.61904761904762	visz	4.04347826086957	bera	3.52631578947368	(ag) iompar	5.07407407407407	thwala	5.45833333333333	trasportare	3	hamal	2.96428571428571	nešti	2.81818181818182	droen	4.45945945945946	angkat	3.95238095238095	terfa'	6.85714285714286	حمل کردن	3.59375	nieść	2.55555555555556	нести	2.85714285714286	carry	3.72727272727273	nositi	3.09090909090909	niesť	3.11111111111111	llevar	2.69565217391304	bära	3.35897435897436	taşımak	3.125	Շալկել 
Luniewska-2019-299-171	171	carve	228	CARVE	6.02702702702703	kerf	5.47826086956522	carve	7.5	esculpir	5.23076923076923	vyřezávat	4.21739130434783	snitter	5.5	uitsnijden	6.0241935483871	carve	4.875	veistää	7.90476190476191	a’snaigheadh	4.33333333333333	schnitzen	9.74193548387097	λαξεύει	5.73333333333333	lesatet	5.0952380952381	farag	5.30434782608696	skera út	7.4375	(ag) snoí	5.32	sika	6.79166666666667	scolpire	6.76190476190476	nahat	5.67857142857143	išdrožti	5	schnëtzelen	7.37837837837838	ukir	8.71428571428571	tnaqqax	7.61904761904762	مجسمه سازی	4.78125	rzeźbić	5.69444444444444	высекать	6.07317073170732	carve	3.90909090909091	praviti	5.66666666666667	vyrezávať	8	tallar	6.21739130434783	karva	7.43589743589744	yontmak		-
Luniewska-2019-299-172	172	clap	3110	CLAP	2.97297297297297	hande klap 	3.26086956521739	clap	4	aplaudir	2.80769230769231	tleskat	2.17391304347826	klapper	2.86363636363636	klappen	2.76612903225806	clap	1.875	taputtaa	6.80952380952381	a’bualadhbhasan	2.47619047619048	klatschen	4.08823529411765	χειροκροτάει	2.14285714285714	limxo kapaim	2.95238095238095	tapsol	2.34782608695652	klappa	3.10526315789474	(ag) bualadh bos	4.44	qhwaba	4.29166666666667	applaudire	2.11904761904762	za''af	2.85714285714286	ploti	3.27272727272727	klappen	3.97297297297297	tepuk tangan	3.80952380952381	iċċapċap	2.95	دست زدن	3.09375	klaskać	2.5	хлопать в ладоши	2.16666666666667	clap	3.39393939393939	tapšati	2.24242424242424	tlieskať	3.27272727272727	aplaudir	2.30434782608696	klappa händerna	3.1025641025641	alkışlamak	3	Ծափահարել  
Luniewska-2019-299-173	173	clean	2235	CLEAN (SOMETHING)		-	3.78260869565217	clean	3.2	netejar	5.46153846153846	leštit	3.65217391304348	gør rent	6.72727272727273	lappen	3.59349593495935	clean	1.61111111111111	pestä	4.19047619047619	a’glanadh	2.95238095238095	putzen		-	2.85714285714286	lenakot	4.57142857142857	tisztít	4.30434782608696	hreinsa	3.26315789473684	(ag) glanadh	6	cocisa	3.33333333333333	pulire		-	3.35714285714286	valyti	3.13636363636364	botzen	4.43243243243243	lap	4.42857142857143	tnaddaf	4.0952380952381	تمیز کردن		-	2.5	мыть	2.95238095238095	wipe	4.48484848484848	čistiti	2.66666666666667	utierať	3.88235294117647	limpiar	3.22727272727273	tvätta   	3.23809523809524	temizlemek	3.16666666666667	Սրբել 
Luniewska-2019-299-174	174	climb	1102	CLIMB	3.05405405405405	klim	3.78260869565217	climb	2.85	pujar	2.92307692307692	lézt	2.95652173913043	klatrer	3.18181818181818	klimmen	3.60975609756098	climb	2.20833333333333	kiivetä	4.90476190476191	a’sreap	3.28571428571429	klettern	3.5	ανεβαίνει	2.57142857142857	letapes	3.33333333333333	mászik	3.1304347826087	klifra	4.31578947368421	(ag) dreapadh	4.53846153846154	khwela	4	arrampicarsi	3.47619047619048	3arbach	2.96428571428571	lipti	2.95454545454545	klammen	4.81081081081081	panjat	3.71428571428571	titla'	3.80952380952381	بالا رفتن	4.4375	wspinać się	2.69444444444444	лезть	3.02380952380952	climb	3.87878787878788	penjati se	2.84848484848485	liezť	2.90909090909091	subir	3.1304347826087	klättra 	3.73684210526316	tırmanmak	4.375	Մագլցիլ 
Luniewska-2019-299-175	175	comb	2070	COMB (VERB)	3.08108108108108	kam	4.26086956521739	comb	3.3	pentinar-se	3.23076923076923	česat se	4.65217391304348	friserer	3.5	kammen	3.84677419354839	comb	2.20833333333333	kammata	4.38095238095238	a’cìreadh	2.71428571428571	kämmen	3.51470588235294	χτενίζεται	2.71428571428571	lehistarek	3.42857142857143	fésülködik	2.91304347826087	greiða	3.55555555555556	(ag) cíoradh	4.22222222222222	kama	3.66666666666667	pettinarsi	3.38095238095238	mochet	3.42857142857143	šukuotis	2.68181818181818	kämmen	4.45945945945946	sikat	4.90476190476191	tippettna	3.6	شانه زدن	3.21875	czesać	2.58333333333333	расчёсывать	3.83333333333333	comb	3.72727272727273	češljati se	2.72727272727273	česať (sa)	2.95454545454545	peinar	3.30434782608696	kamma sig	3.23076923076923	taramak	2.875	Սանտրել 
Luniewska-2019-299-176	176	conduct	3111	CONDUCT		-	6.91304347826087	conduct	5.95	dirigir	6.96153846153846	dirigovat	6.47826086956522	dirigerer	5.63636363636364	dirigeren	7.26612903225807	conduct	4.66666666666667	johtaa	6.52380952380952	a’stiùireadh	6.04761904761905	dirigieren		-	3.9047619047619	lenaceax	5.47619047619048	vezényel	4.21739130434783	stýra	6.10526315789474	(ag) stiúradh	5.73913043478261	culisa	6.125	dirigere		-	6.35714285714286	diriguoti	5.57142857142857	dirigéieren	8.78378378378378	mengetuai	5.38095238095238	tidderieġi	11.1904761904762	رهبری ارکستر		-	5.77777777777778	дирижировать	7.14634146341463	conduct	5.90909090909091	dirigovati	5.22222222222222	dirigovať	5.76470588235294	dirigir	6.47826086956522	dirigera	6.19047619047619	yönetmek		-
Luniewska-2019-299-177	177	cook	1100	COOK (SOMETHING)	3.66666666666667	kook [English: cook]	3.95652173913043	cook	3.4	fer menjar	2.96153846153846	vařit	2.82608695652174	laver mad	3.31818181818182	koken	3.7258064516129	cook	2.625	keittää	4.04761904761905	a’còcaireachd	2.66666666666667	kochen	3.52941176470588	μαγειρεύει	3.33333333333333	levashel	3.28571428571429	főz	3.43478260869565	elda	3.63157894736842	(ag) cócaireacht	6	pheka	3.29166666666667	cucinare	3.85714285714286	tabakh	3.46428571428571	virti	2.77272727272727	kachen	5.89189189189189	memasak	4.71428571428571	issajjar	4.61904761904762	غذا پختن	3.46875	gotować	2.91666666666667	готовить	3.38095238095238	cook	4.33333333333333	kuvati	2.75757575757576	variť	4.04545454545455	cocinar	2.8695652173913	laga mat	3.38461538461538	yemek yapmak	4.375	Եփել 
Luniewska-2019-299-178	178	crawl	96	CRAWL	3	kruip	3.21739130434783	crawl	5.2	anar de quatre grapes	2.92307692307692	lézt	2.73913043478261	kravler	3.13636363636364	kruipen	3.03252032520325	crawl	2.16666666666667	kontata		-	2.57142857142857	krabbeln	3.95454545454545	μπουσουλάει	2.66666666666667	lizxol	3.14285714285714	mászik	2.69565217391304	skríða	6.94117647058824	(ag) lámhacán	5.11538461538462	gaqa	4.41666666666667	gattonare	4.52380952380952	dabdab	4.21428571428571	ropoti	3	krabbelen	5.5945945945946	merangkak	6.21052631578947	timxi mbè	4.38095238095238	چهار دست و پا رفتن	4.5	raczkować	2.33333333333333	ползать	2.48780487804878	crawl	3.45454545454545	puziti	2.66666666666667	loziť	4	gatear	2.65217391304348	krypa	3.17948717948718	emeklemek	4.08333333333333	Սողալ 
Luniewska-2019-299-179	179	cry	1839	CRY	2.7027027027027	huil	3.1304347826087	cry	2.4	plorar	2.5	plakat	2.21739130434783	græder	2.27272727272727	huilen	2.48387096774194	cry	1.45833333333333	itkeä	5.14285714285714	a’rànaich	2.14285714285714	weinen	2.70588235294118	κλαίει	1.83333333333333	livkot	2.57142857142857	sír	2.17391304347826	gráta	2.63157894736842	(ag) caoineadh	3.66666666666667	lila	2.54166666666667	piangere	2.16666666666667	beke	2.96428571428571	verkti	2.27272727272727	kräischen	4.82432432432432	menangis	3.38095238095238	tibki	3	گریه کردن	2.59375	płakać	1.91666666666667	плакать	2.0952380952381	cry	3.12121212121212	plakati	2.03030303030303	plakať	2.63636363636364	llorar	2.52173913043478	gråta	2.24324324324324	ağlamak	1.75	Լալ 
Luniewska-2019-299-180	180	cut	1432	CUT	3.78378378378378	knip	3.65217391304348	cut	4	retallar	3.73076923076923	stříhat	3.21739130434783	klipper	3.27272727272727	knippen	3.35483870967742	cut	2.45833333333333	leikata	4	a’gearradh	2.9047619047619	schneiden	3.48529411764706	κόβει	3.42857142857143	ligzor	3.80952380952381	vág	3.04347826086957	klippa	3.42105263157895	(ag) gearradh	4.79166666666667	sika	3.33333333333333	tagliare	3.42857142857143	ass	3.82142857142857	kirpti	3	schneiden	6.47297297297297	menggunting	4.76190476190476	taqta'	4.33333333333333	بریدن	3.75	ciąć	3.08333333333333	резать	3.07142857142857	cut	4.57575757575758	seći	3.33333333333333	strihať	3.31818181818182	cortar	2.95652173913043	klippa	3.38461538461538	kesmek	2.45833333333333	Կտրել 
Luniewska-2019-299-181	181	dance	1879	DANCE	3.59459459459459	dans	3.65217391304348	dance	2.85	ballar	3.15384615384615	tančit	2.65217391304348	danser	2.95454545454545	dansen	3.14634146341463	dance	2.25	tanssia	4.04761904761905	a’dannsa	3.42857142857143	tanzen	3.60294117647059	χορεύουν	2.52380952380952	lirkod	3.85714285714286	táncol	2.91304347826087	dansa	3.42105263157895	(ag) rince	6.16	danisa	3.08333333333333	ballare	3.02380952380952	ra' as	3.28571428571429	šokti	2.77272727272727	danzen	5.83783783783784	menari	4.28571428571429	tiżfen	4	رقصیدن	2.9375	tańczyć	2.33333333333333	танцевать	2.92857142857143	dance	4.15151515151515	plesati	2.54545454545455	tancovať	3.27272727272727	bailar	2.73913043478261	dansa	3.69230769230769	dans etmek	2.29166666666667	Պարել
Luniewska-2019-299-182	182	dig	1418	DIG	5.37837837837838	spit	3.60869565217391	dig	5.1	cavar	2.92307692307692	kopat	2.91304347826087	graver	3.63636363636364	graven	3.57258064516129	dig	2.70833333333333	kaivaa	4.57142857142857	a’cladhach	3.61904761904762	graben	4.07575757575758	σκάβει	3.42857142857143	laxpor	4.04761904761905	ás	2.82608695652174	moka	4.61111111111111	(ag) tochailt	6.28	uyemba	4	scavare	5	hafar	3.71428571428571	kasti	4.04545454545455	gruewen	5.86486486486487	gali	5.38095238095238	tħaffer	5.47619047619048	بیل زدن	3.3125	kopać	2.83333333333333	копать	2.92857142857143	dig	4.66666666666667	kopati	4.39393939393939	rýľovať	5.57142857142857	cavar	3.43478260869565	gräva	4.23684210526316	kazmak	4.45833333333333	Փորել 
Luniewska-2019-299-183	183	dive	119	DIVE	4.43243243243243	duik	4.60869565217391	dive	5.65	tirar-se de cap	2.53846153846154	skákat	4.52173913043478	dykker	4.68181818181818	duiken	5.09756097560976	dive	3.875	sukeltaa	5.52380952380952	a’dàibheadh	2.66666666666667	springen	4	βουτάει	5.68421052631579	likpoc rosh	3.47619047619048	fejest ugrik	5.34782608695652	stinga sér	4.72222222222222	(ag) tumadh 	5.26086956521739	ukudayiva	4.16666666666667	tuffarsi	5.95238095238095	chakk	5.5	nerti	4.63636363636364	tauchen	5.7027027027027	berenang	6.38095238095238	taqbeż għal rasek	6.4	شیرجه زدن	4.59375	skakać do wody	4.27777777777778	нырять	4.90243902439024	dive	3.51515151515152	skočiti	3.93939393939394	skákať do vody	3.9047619047619	tirarse al agua	4.47826086956522	dyka	5.1025641025641	dalmak		-
