ID	NUMBER	ORIGINAL	GERMAN	GLOSS	CONCEPTICON_ID	CONCEPTICON_GLOSS
Steinthal-1875-1565-624	624	Hof	Hof	courtyard	4	COURTYARD
Steinthal-1875-1565-625	625	Stall	Stall	stable	851	STABLE
Steinthal-1875-1565-626	626	Garten	Garten	garden	586	GARDEN
Steinthal-1875-1565-627	627	Früchte pflücken	Früchte pflücken	to pick fruit		
Steinthal-1875-1565-628	628	Scheune	Scheune	barn	3657	GRANARY
Steinthal-1875-1565-629	629	Korb	Korb	basket	1539	BASKET
Steinthal-1875-1565-630	630	Schippe	Schippe	shovel	1901	SHOVEL
Steinthal-1875-1565-631	631	Spaten	Spaten	spade	1176	SPADE
Steinthal-1875-1565-632	632	Hacke	Hacke	hoe	284	HOE
Steinthal-1875-1565-633	633	Beil	Beil	hatchet	677	AXE
Steinthal-1875-1565-634	634	Pflug	Pflug	plow	2154	PLOUGH (INSTRUMENT)
Steinthal-1875-1565-635	635	Sense	Sense	scythe	20	SCYTHE
Steinthal-1875-1565-636	636	Hippe (sonstiges Ackergeräth)	Hippe	bill hook		
Steinthal-1875-1565-637	637	Hippe (sonstiges Ackergeräth)	sonstiges Ackergeräth	other agricultural tools		
Steinthal-1875-1565-638	638	pflügen	pflügen	to plow	1921	PLOUGH
Steinthal-1875-1565-639	639	graben	graben	to dig	1418	DIG
Steinthal-1875-1565-640	640	säen	säen	to sow	748	SOW SEEDS
Steinthal-1875-1565-641	641	gäten	gäten	to weed	3548	PULL UP WEEDS
Steinthal-1875-1565-642	642	ernten	ernten	to harvest	1827	HARVEST CROPS
Steinthal-1875-1565-643	643	Ernte	Ernte	harvest	611	HARVEST
Steinthal-1875-1565-644	644	Korn schneiden, dreschen, mahlen	Korn schneiden	to cut grain		
Steinthal-1875-1565-645	645	Korn schneiden, dreschen, mahlen	Korn dreschen	to thresh grain	285	THRESH
Steinthal-1875-1565-646	646	Korn schneiden, dreschen, mahlen	Korn mahlen	to grind grain		
Steinthal-1875-1565-647	647	Landgut	Landgut	country estate		
Steinthal-1875-1565-648	648	Grab	Grab	grave	1773	GRAVE
Steinthal-1875-1565-649	649	Begräbnissplatz	Begräbnissplatz	graveyard	3284	GRAVEYARD
Steinthal-1875-1565-650	650	Dorf	Dorf	village	930	VILLAGE
Steinthal-1875-1565-651	651	Stadt	Stadt	town	1391	TOWN
Steinthal-1875-1565-652	652	Markt	Markt	marketplace	633	MARKET
Steinthal-1875-1565-653	653	Bezirk	Bezirk	district		
Steinthal-1875-1565-654	654	Hauptstadt	Hauptstadt	capital		
Steinthal-1875-1565-655	655	Festung	Festung	fortress	1938	FORTRESS
Steinthal-1875-1565-656	656	Residenzstadt	Residenzstadt	residential city		
Steinthal-1875-1565-657	657	Palast	Palast	palace		
Steinthal-1875-1565-658	658	Stimme	Stimme	voice	1363	VOICE
Steinthal-1875-1565-659	659	sprechen	sprechen	to speak	1623	SPEAK
Steinthal-1875-1565-660	660	Was sagst du?	Was sagst du?	What do you say?		
Steinthal-1875-1565-661	661	pfeifen	pfeifen	to whistle	1025	WHISTLE
Steinthal-1875-1565-662	662	Laut	Laut	sound	1811	SOUND OR NOISE
Steinthal-1875-1565-663	663	Wort	Wort	word	1599	WORD
Steinthal-1875-1565-664	664	nennen	nennen	to name	180	CALL BY NAME
Steinthal-1875-1565-665	665	einen Sklaven rufen	einen Sklaven rufen	to call a slave		
Steinthal-1875-1565-666	666	Wie heisst er?	Wie heisst er?	What is his name?		
Steinthal-1875-1565-667	667	fragen	fragen	to ask	1309	ASK (INQUIRE)
Steinthal-1875-1565-668	668	antworten	antworten	to answer	1275	ANSWER
Steinthal-1875-1565-669	669	schweigen	schweigen	to be silent	48	BE SILENT
Steinthal-1875-1565-670	670	Wie nennt man dieses Ding?	Wie nennt man dieses Ding?	What do you call this thing?		
Steinthal-1875-1565-671	671	jauchzen	jauchzen	to cheer		
Steinthal-1875-1565-672	672	weinen	weinen	to cry	1839	CRY
Steinthal-1875-1565-673	673	lachen	lachen	to laugh	1355	LAUGH
Steinthal-1875-1565-674	674	niesen	niesen	to sneeze	1621	SNEEZE
Steinthal-1875-1565-675	675	husten	husten	to cough	879	COUGH
Steinthal-1875-1565-676	676	blasen	blasen	to blow	176	BLOW (WITH MOUTH)
Steinthal-1875-1565-677	677	gähnen	gähnen	to yawn	1028	YAWN
Steinthal-1875-1565-678	678	schnauben	schnauben	to snort		
Steinthal-1875-1565-679	679	lecken	lecken	to lick	319	LICK
Steinthal-1875-1565-680	680	beissen	beissen	to bite	1403	BITE
Steinthal-1875-1565-681	681	plaudern	plaudern	to chat	2903	CHAT (WITH SOMEBODY)
Steinthal-1875-1565-682	682	sich besprechen mit Jemand	sich besprechen mit Jemand	to confer with someone		
Steinthal-1875-1565-683	683	um Rath fragen	um Rath fragen	to ask for advice		
Steinthal-1875-1565-684	684	Geheimnis anvertrauen	Geheimnis anvertrauen	to confide a secret to someone		
Steinthal-1875-1565-685	685	bitten	bitten	to request	1828	ASK (REQUEST)
Steinthal-1875-1565-686	686	sehen	sehen	to see	1409	SEE
Steinthal-1875-1565-687	687	erblicken	erblicken	to catch sight of something or someone		
Steinthal-1875-1565-688	688	finden	finden	to find	719	FIND
Steinthal-1875-1565-689	689	spähen	spähen	to scout		
Steinthal-1875-1565-690	690	hören	hören	to hear	1408	HEAR
Steinthal-1875-1565-691	691	lauschen	lauschen	to listen	1608	LISTEN
Steinthal-1875-1565-692	692	riechen	riechen	to smell	1586	SMELL (PERCEIVE)
Steinthal-1875-1565-693	693	schmecken	schmecken	to taste	21	TASTE (SOMETHING)
Steinthal-1875-1565-694	694	tasten	tasten	to touch	2559	FEEL (TACTUALLY)
Steinthal-1875-1565-695	695	fühlen	fühlen	to feel	1079	FEEL
Steinthal-1875-1565-696	696	schlafen	schlafen	to sleep	1585	SLEEP
Steinthal-1875-1565-697	697	schläfrig sein	schläfrig sein	to be tired	1757	TIRED
Steinthal-1875-1565-698	698	schnarchen	schnarchen	to snore	1983	SNORE
Steinthal-1875-1565-699	699	träumen	träumen	to dream	1920	DREAM (SOMETHING)
Steinthal-1875-1565-700	700	sich niederlegen	sich niederlegen	to lie down	215	LIE DOWN
Steinthal-1875-1565-701	701	aufwachen	aufwachen	to wake up	1602	WAKE UP
Steinthal-1875-1565-702	702	aufstehn	aufstehn	to get up	1512	RISE (ONESELF)
Steinthal-1875-1565-703	703	wachen bei einem Kranken	wachen bei einem Kranken	to keep watch over a sick person		
Steinthal-1875-1565-704	704	Ich bin wach.	Ich bin wach.	I am awake.	825	AWAKE
Steinthal-1875-1565-705	705	wohnen	wohnen	to reside	363	DWELL (LIVE, RESIDE)
Steinthal-1875-1565-706	706	leben	leben	to live	2309	LIVE
Steinthal-1875-1565-707	707	wachsen	wachsen	to grow	479	GROW
Steinthal-1875-1565-708	708	sterben	sterben	to die	1494	DIE
Steinthal-1875-1565-709	709	tödten	tödten	to kill	1417	KILL
Steinthal-1875-1565-710	710	gesund	gesund	healthy	1364	HEALTHY
Steinthal-1875-1565-711	711	kräftig	kräftig	strong	785	STRONG
Steinthal-1875-1565-712	712	schwach	schwach	weak	1601	WEAK
Steinthal-1875-1565-713	713	krank	krank	sick	1847	SICK
Steinthal-1875-1565-714	714	gross	gross	tall, big	1202	BIG
Steinthal-1875-1565-715	715	klein	klein	small	1246	SMALL
Steinthal-1875-1565-716	716	nackt	nackt	naked	590	NAKED
Steinthal-1875-1565-717	717	Schmerz, Kopf-, Leib-	Schmerz	pain	1783	PAIN
Steinthal-1875-1565-718	718	Schmerz, Kopf-, Leib-	Kopfschmerz	headache	3625	HEADACHE
Steinthal-1875-1565-719	719	Schmerz, Kopf-, Leib-	Leibschmerz	bellyache		
Steinthal-1875-1565-720	720	Fieber	Fieber	fever	1534	FEVER
Steinthal-1875-1565-721	721	Ausschlag	Ausschlag	rash		
Steinthal-1875-1565-722	722	Blattern	Blattern	smallpox	1054	SMALLPOX
Steinthal-1875-1565-723	723	sonstige heimische Krankheiten	sonstige heimische Krankheiten	other local diseases		
Steinthal-1875-1565-724	724	Die Wunde schmerzt, heilt.	Die Wunde schmerzt.	The wound hurts.		
Steinthal-1875-1565-725	725	Die Wunde schmerzt, heilt.	Die Wunde heilt.	The wound heals.		
Steinthal-1875-1565-726	726	Es juckt mich.	Es juckt mich.	I am itching.		
Steinthal-1875-1565-727	727	jemanden heilen	jemanden heilen	to heal someone		
Steinthal-1875-1565-728	728	Narbe	Narbe	scar	497	SCAR
Steinthal-1875-1565-729	729	Medicin	Medicin	medicine	1372	MEDICINE
Steinthal-1875-1565-730	730	Gift	Gift	poison	655	POISON
Steinthal-1875-1565-731	731	Brech-, Purgir-Mittel	Brechmittel	emetic agent		
Steinthal-1875-1565-732	732	Brech-, Purgir-Mittel	Purgirmittel	laxative agent		
Steinthal-1875-1565-733	733	Amulet	Amulet	amulet	2804	AMULET
Steinthal-1875-1565-734	734	Er ist genesen.	Er ist genesen.	He has healed.		
Steinthal-1875-1565-735	735	lahm	lahm	lame	320	LAME
Steinthal-1875-1565-736	736	stumm	stumm	mute	1492	DUMB
Steinthal-1875-1565-737	737	taub	taub	deaf	996	DEAF
Steinthal-1875-1565-738	738	blind	blind	blind	1653	BLIND
Steinthal-1875-1565-739	739	schwindlig	schwindlig	dizzy	2712	GET DIZZY
Steinthal-1875-1565-740	740	zittern	zittern	to tremble	52	SHIVER
Steinthal-1875-1565-741	741	greifen	greifen	to grab	855	SEIZE
Steinthal-1875-1565-742	742	hart	hart	hard	1884	HARD
Steinthal-1875-1565-743	743	weich	weich	soft	1856	SOFT
Steinthal-1875-1565-744	744	glatt	glatt	smooth	1234	SMOOTH
Steinthal-1875-1565-745	745	rauh	rauh	rough	1923	ROUGH
Steinthal-1875-1565-746	746	scharf	scharf	sharp	1396	SHARP
Steinthal-1875-1565-747	747	stumpf	stumpf	dull	379	BLUNT
Steinthal-1875-1565-748	748	rund	rund	round	1395	ROUND
Steinthal-1875-1565-749	749	eckig	eckig	angular	2757	ANGULAR (SQUAREFORMED)
Steinthal-1875-1565-750	750	schwer	schwer	heavy	1210	HEAVY
Steinthal-1875-1565-751	751	leicht	leicht	light	1052	LIGHT (WEIGHT)
Steinthal-1875-1565-752	752	wiegen	wiegen	to weigh (12 kilogram)		
Steinthal-1875-1565-753	753	wägen	wägen	to weigh (something)	1098	WEIGH
Steinthal-1875-1565-754	754	Last	Last	burden	1679	LOAD
Steinthal-1875-1565-755	755	Eisen ist fest.	Eisen ist fest.	Iron is solid.		
Steinthal-1875-1565-756	756	Wasser fliesst.	Wasser fliesst.	Water flows.		
Steinthal-1875-1565-757	757	trocken	trocken	dry	1398	DRY
Steinthal-1875-1565-758	758	nass	nass	wet	1726	WET
Steinthal-1875-1565-759	759	heiss	heiss	hot	1286	HOT
Steinthal-1875-1565-760	760	kalt	kalt	cold	1287	COLD
Steinthal-1875-1565-761	761	laut	laut	loud	377	LOUD
Steinthal-1875-1565-762	762	leise	leise	quiet	1314	QUIET
Steinthal-1875-1565-763	763	Farbe	Farbe	colour	1613	COLOR
Steinthal-1875-1565-764	764	hell	hell	bright	679	BRIGHT
Steinthal-1875-1565-765	765	dunkel	dunkel	dark	706	DARK
Steinthal-1875-1565-766	766	weiss	weiss	white	1335	WHITE
Steinthal-1875-1565-767	767	schwarz	schwarz	black	163	BLACK
Steinthal-1875-1565-768	768	einzelne Farben	rot	red	156	RED
Steinthal-1875-1565-769	769	einzelne Farben	blau	blue	837	BLUE
Steinthal-1875-1565-770	770	einzelne Farben	grün	green	1425	GREEN
Steinthal-1875-1565-771	771	einzelne Farben	gelb	yellow	1424	YELLOW
Steinthal-1875-1565-772	772	einzelne Farben	orange	orange	3328	ORANGE (COLOR)
Steinthal-1875-1565-773	773	einzelne Farben	rosa	pink	3446	PINK
Steinthal-1875-1565-774	774	einzelne Farben	lila	purple	2452	PURPLE
Steinthal-1875-1565-775	775	einzelne Farben	türkis	turquoise		
Steinthal-1875-1565-776	776	bunt	bunt	colourful	2997	COLORFUL
Steinthal-1875-1565-777	777	Gestalt	Gestalt	figure		
Steinthal-1875-1565-778	778	schön	schön	beautiful	1427	BEAUTIFUL
Steinthal-1875-1565-779	779	hässlich	hässlich	ugly	1548	UGLY
Steinthal-1875-1565-780	780	Geräusch (Schall)	Geräusch (Schall)	noise	1182	NOISE
Steinthal-1875-1565-781	781	Ton	Ton	sound	2879	SOUND (OF INSTRUMENT OR VOICE)
Steinthal-1875-1565-782	782	Musik	Musik	music	642	MUSIC
Steinthal-1875-1565-783	783	machen	machen	to make, do	2575	DO OR MAKE
Steinthal-1875-1565-784	784	arbeiten	arbeiten	to work	1086	WORK (ACTIVITY)
Steinthal-1875-1565-785	785	fertig	fertig	ready	790	READY
Steinthal-1875-1565-786	786	klug	klug	clever	1310	CLEVER
Steinthal-1875-1565-787	787	dumm	dumm	stupid	1518	STUPID
Steinthal-1875-1565-788	788	geschickt	geschickt	adept		
Steinthal-1875-1565-789	789	ungeschickt	ungeschickt	clumsy		
Steinthal-1875-1565-790	790	fleissig	fleissig	diligent	2077	DILIGENT
Steinthal-1875-1565-791	791	faul	faul	lazy	1564	LAZY
Steinthal-1875-1565-792	792	Gewohnheit	Gewohnheit	habit		
Steinthal-1875-1565-793	793	Uebung	Uebung	exercise		
Steinthal-1875-1565-794	794	schnell	schnell	fast	1631	FAST
Steinthal-1875-1565-795	795	langsam	langsam	slow	701	SLOW
Steinthal-1875-1565-796	796	ermüdet	ermüdet	weary	1757	TIRED
Steinthal-1875-1565-797	797	sich erholen	sich erholen	to recover	1978	RECOVER
Steinthal-1875-1565-798	798	sich anstrengen	sich anstrengen	to strain oneself		
Steinthal-1875-1565-799	799	jagen	jagen	to hunt	1435	HUNT
Steinthal-1875-1565-800	800	Jäger	Jäger	hunter	1053	HUNTER
Steinthal-1875-1565-801	801	Jagd	Jagd	hunt		
Steinthal-1875-1565-802	802	Pfeil	Pfeil	arrow	977	ARROW
Steinthal-1875-1565-803	803	Bogen	Bogen	bow	994	BOW
Steinthal-1875-1565-804	804	Sehne	Sehne	bowstring	2119	BOW STRING
Steinthal-1875-1565-805	805	Köcher	Köcher	quiver	995	QUIVER
Steinthal-1875-1565-806	806	Falle (sonstiges Jagdgeräth)	Falle	trap	1075	TRAP (PITFALL)
Steinthal-1875-1565-807	807	Falle (sonstiges Jagdgeräth)	sonstiges Jagdgeräth	other hunting equipment		
Steinthal-1875-1565-808	808	fangen	fangen	to catch	702	CATCH
Steinthal-1875-1565-809	809	Heerden hüten	Heerden hüten	to herd	2885	HERD (SOMETHING)
Steinthal-1875-1565-810	810	schlachten	schlachten	to slaughter	1796	SLAUGHTER
Steinthal-1875-1565-811	811	kochen	kochen	to cook	1100	COOK (SOMETHING)
Steinthal-1875-1565-812	812	Das Wasser kocht.	Das Wasser kocht.	The water boils.		
Steinthal-1875-1565-813	813	braten	braten	to fry	2146	ROAST OR FRY
Steinthal-1875-1565-814	814	rösten	rösten	to roast	1962	ROAST (SOMETHING)
Steinthal-1875-1565-815	815	backen	backen	to bake	183	BAKE
Steinthal-1875-1565-816	816	roh	roh	raw	1959	RAW
Steinthal-1875-1565-817	817	gar	gar	cooked	269	COOKED
Steinthal-1875-1565-818	818	Feuer anschlagen, anzünden, anblasen, auslöschen	Feuer anschlagen	to ignite a spark with flintstone		
Steinthal-1875-1565-819	819	Feuer anschlagen, anzünden, anblasen, auslöschen	Feuer anzünden	to light a fire	737	LIGHT (IGNITE)
Steinthal-1875-1565-820	820	Feuer anschlagen, anzünden, anblasen, auslöschen	Feuer anblasen	to blow on a fire		
Steinthal-1875-1565-821	821	Feuer anschlagen, anzünden, anblasen, auslöschen	Feuer auslöschen	to extinguish a fire	127	EXTINGUISH
Steinthal-1875-1565-822	822	Das Feuer lischt aus, brennt.	Das Feuer lischt aus.	The fire dies down.		
Steinthal-1875-1565-823	823	Das Feuer lischt aus, brennt.	Das Feuer brennt.	The fire burns.		
Steinthal-1875-1565-824	824	Holz verbrennen	Holz verbrennen	to burn wood		
Steinthal-1875-1565-825	825	Ich habe mich verbrannt.	Ich habe mich verbrannt.	I got burned.		
Steinthal-1875-1565-826	826	Rauch	Rauch	smoke	778	SMOKE (EXHAUST)
Steinthal-1875-1565-827	827	schmieden	schmieden	to forge	288	FORGE
Steinthal-1875-1565-828	828	Hammer	Hammer	hammer	1481	HAMMER
Steinthal-1875-1565-829	829	Ambos	Ambos	anvil	1648	ANVIL
Steinthal-1875-1565-830	830	Zange	Zange	pliers		
Steinthal-1875-1565-831	831	Haken	Haken	hook	1071	HOOK
Steinthal-1875-1565-832	832	Kette	Kette	chain	1627	CHAIN
Steinthal-1875-1565-833	833	Eisen rostet.	Eisen rostet.	Iron corrodes.		
Steinthal-1875-1565-834	834	Nadel	Nadel	needle	1382	NEEDLE (FOR SEWING)
Steinthal-1875-1565-835	835	Zwirn	Zwirn	yarn	3445	YARN
Steinthal-1875-1565-836	836	Schere	Schere	scissors	1328	SCISSORS
Steinthal-1875-1565-837	837	nähen	nähen	to sew	1457	SEW
Steinthal-1875-1565-838	838	stechen	stechen	to prick	1434	STAB
Steinthal-1875-1565-839	839	spinnen	spinnen	to spin	121	SPIN
Steinthal-1875-1565-840	840	Seil	Seil	rope	1218	ROPE
Steinthal-1875-1565-841	841	weben	weben	to weave	133	WEAVE
Steinthal-1875-1565-842	842	Webebaum	Webebaum	weaver‘s beam		
Steinthal-1875-1565-843	843	mahlen	mahlen	to grind	1033	GRIND
Steinthal-1875-1565-844	844	Mühle	Mühle	mill	636	MILL
Steinthal-1875-1565-845	845	Loch bohren	Loch bohren	to drill a hole		
Steinthal-1875-1565-846	846	Schiff	Schiff	ship	740	SHIP
Steinthal-1875-1565-847	847	Boot	Boot	boat	1844	BOAT
Steinthal-1875-1565-848	848	Kahn	Kahn	rowing boat		
Steinthal-1875-1565-849	849	Ruder	Ruder	helm		
Steinthal-1875-1565-850	850	Steuer	Steuer	steering wheel		
Steinthal-1875-1565-851	851	Mast	Mast	mast	184	MAST
Steinthal-1875-1565-852	852	Segel	Segel	sail	787	SAIL
Steinthal-1875-1565-853	853	Netz (Fischgeräthe)	Netz	net	388	FISHNET
Steinthal-1875-1565-854	854	Netz (Fischgeräthe)	Fischgeräthe	fishing utensils		
Steinthal-1875-1565-855	855	Trommel	Trommel	drum	908	DRUM
Steinthal-1875-1565-856	856	Trompete	Trompete	trumpet	775	TRUMPET
Steinthal-1875-1565-857	857	Pfeife	Pfeife	whistle	3107	WHISTLE (INSTRUMENT)
Steinthal-1875-1565-858	858	Saiteninstrument	Saiteninstrument	string instrument		
Steinthal-1875-1565-859	859	tanzen	tanzen	to dance	1879	DANCE
Steinthal-1875-1565-860	860	singen	singen	to sing	1261	SING
Steinthal-1875-1565-861	861	spielen	spielen	to play	1413	PLAY
Steinthal-1875-1565-862	862	trommeln	trommeln	to drum	111	DRUMMING
Steinthal-1875-1565-863	863	blasen	blasen	to blow	176	BLOW (WITH MOUTH)
Steinthal-1875-1565-864	864	erzählen	erzählen	to tell	1711	TELL
Steinthal-1875-1565-865	865	Geschichte	Geschichte	story	2060	STORY
Steinthal-1875-1565-866	866	Fabel	Fabel	fable		
Steinthal-1875-1565-867	867	plaudern	plaudern	to chat	2903	CHAT (WITH SOMEBODY)
Steinthal-1875-1565-868	868	kaufen	kaufen	to buy	1869	BUY
Steinthal-1875-1565-869	869	verkaufen	verkaufen	to sell	1571	SELL
Steinthal-1875-1565-870	870	Handel treiben	Handel treiben	to trade	2135	TRADE OR BARTER
Steinthal-1875-1565-871	871	Gewerbe	Gewerbe	trade, industry		
Steinthal-1875-1565-872	872	verdienen	verdienen	to earn	733	EARN
Steinthal-1875-1565-873	873	ehrlich	ehrlich	honest	1120	HONEST
Steinthal-1875-1565-874	874	betrügen	betrügen	to betray	1902	BETRAY
Steinthal-1875-1565-875	875	Waare	Waare	ware	2957	WARE
Steinthal-1875-1565-876	876	Markt	Markt	market	633	MARKET
Steinthal-1875-1565-877	877	Preis	Preis	price	657	PRICE
Steinthal-1875-1565-878	878	Geld	Geld	money	1559	MONEY
Steinthal-1875-1565-879	879	theuer	theuer	expensive	1426	EXPENSIVE
Steinthal-1875-1565-880	880	billig	billig	cheap	1887	CHEAP
Steinthal-1875-1565-881	881	Lohn	Lohn	wage	1122	WAGES
Steinthal-1875-1565-882	882	Pfand	Pfand	deposit		
Steinthal-1875-1565-883	883	bezahlen	bezahlen	to pay	718	PAY
Steinthal-1875-1565-884	884	Verdienst	Verdienst	earnings		
Steinthal-1875-1565-885	885	Verlust	Verlust	loss		
Steinthal-1875-1565-886	886	schenken	schenken	to gift		
Steinthal-1875-1565-887	887	borgen	borgen	to borrow 	1823	BORROW
Steinthal-1875-1565-888	888	miethen	miethen	to rent	3213	HIRE OR RENT
Steinthal-1875-1565-889	889	leihen	leihen	to lend	582	LEND
Steinthal-1875-1565-890	890	tauschen	tauschen	to exchange	2509	EXCHANGE
Steinthal-1875-1565-891	891	Ich bin ihm schuldig.	Ich bin ihm schuldig.	I owe him.	369	OWE
Steinthal-1875-1565-892	892	Ich bekomme zum Geschenk.	Ich bekomme zum Geschenk.	I receive something as a present.		
Steinthal-1875-1565-893	893	wiedergeben	wiedergeben	to return something		
Steinthal-1875-1565-894	894	reich	reich	rich	712	RICH
Steinthal-1875-1565-895	895	arm	arm	poor	1674	POOR
Steinthal-1875-1565-896	896	zählen	zählen	to count	1420	COUNT
Steinthal-1875-1565-897	897	Häuptling	Häuptling	chieftain	301	CHIEFTAIN
Steinthal-1875-1565-898	898	König, Königin, deren Sohn	König	king	1508	KING
Steinthal-1875-1565-899	899	König, Königin, deren Sohn	Königin	queen	1306	QUEEN
Steinthal-1875-1565-900	900	König, Königin, deren Sohn	Prinz	prince	2554	PRINCE (RULER)
Steinthal-1875-1565-901	901	freier Mann	freier Mann	free man	384	FREEMAN
Steinthal-1875-1565-902	902	berathende Versammlung	berathende Versammlung	gathering		
Steinthal-1875-1565-903	903	Sklave	Sklave	male slave	812	SLAVE
Steinthal-1875-1565-904	904	Sklavin	Sklavin	female slave	812	SLAVE
Steinthal-1875-1565-905	905	befehlen	befehlen	to order	1128	ORDER
Steinthal-1875-1565-906	906	gehorchen	gehorchen	to obey	1635	OBEY
Steinthal-1875-1565-907	907	gehorsam	gehorsam	obedient		
Steinthal-1875-1565-908	908	Priester	Priester	priest	852	PRIEST
Steinthal-1875-1565-909	909	Zauberer (Arzt)	Zauberer	sorcerer	823	SORCERER
Steinthal-1875-1565-910	910	Zauberer (Arzt)	Arzt	doctor	597	PHYSICIAN
Steinthal-1875-1565-911	911	Arznei	Arznei	medicine	1372	MEDICINE
Steinthal-1875-1565-912	912	Opfer	Opfer	sacrifice	1103	SACRIFICE
Steinthal-1875-1565-913	913	beten (Ceremonien beim Beten)	beten	to pray	24	PRAY
Steinthal-1875-1565-914	914	beten (Ceremonien beim Beten)	Ceremonien beim Beten	ceremonies while praying		
Steinthal-1875-1565-915	915	fasten	fasten	to fast	303	ABSTAIN FROM FOOD
Steinthal-1875-1565-916	916	schwören	schwören	to swear	1939	SWEAR
Steinthal-1875-1565-917	917	Geister beschwören	Geister beschwören	to conjure spirits		
Steinthal-1875-1565-918	918	fluchen	fluchen	to curse	8	CURSE
Steinthal-1875-1565-919	919	segnen	segnen	to bless	391	BLESS
Steinthal-1875-1565-920	920	lesen	lesen	to read	724	READ
Steinthal-1875-1565-921	921	schreiben	schreiben	to write	1672	WRITE
Steinthal-1875-1565-922	922	abschreiben	abschreiben	to transcribe		
Steinthal-1875-1565-923	923	Todtengräber	Todtengräber	gravedigger		
Steinthal-1875-1565-924	924	Klageweiber	Klageweiber	wailers, weepers		
Steinthal-1875-1565-925	925	Schmied	Schmied	blacksmith	1001	BLACKSMITH
Steinthal-1875-1565-926	926	Hirt	Hirt	shepherd	2544	SHEPHERD
Steinthal-1875-1565-927	927	Jäger	Jäger	hunter	1053	HUNTER
Steinthal-1875-1565-928	928	Fischer	Fischer	fisherman	1858	FISHERMAN
Steinthal-1875-1565-929	929	Schiffer	Schiffer	skipper		
Steinthal-1875-1565-930	930	Ackerbauer	Ackerbauer	farmer	979	FARMER
Steinthal-1875-1565-931	931	Handwerker	Handwerker	craftsman		
Steinthal-1875-1565-932	932	Kaufmann	Kaufmann	merchant	1082	MERCHANT
Steinthal-1875-1565-933	933	Wirth	Wirth	innkeeper		
Steinthal-1875-1565-934	934	Gast	Gast	guest	1782	GUEST
Steinthal-1875-1565-935	935	Freund	Freund	friend	1325	FRIEND
Steinthal-1875-1565-936	936	Feind	Feind	enemy	1358	ENEMY
Steinthal-1875-1565-937	937	Nachbar	Nachbar	neighbour	1332	NEIGHBOUR
Steinthal-1875-1565-938	938	Landsmann (Einheimischer)	Landsmann	fellow countryman		
Steinthal-1875-1565-939	939	Landsmann (Einheimischer)	Einheimischer	native, local resident		
Steinthal-1875-1565-940	940	Fremder	Fremder	foreigner	791	STRANGER
Steinthal-1875-1565-941	941	Europäer	Europäer	European		
Steinthal-1875-1565-942	942	Richter	Richter	judge	861	JUDGE
Steinthal-1875-1565-943	943	Dieb	Dieb	thief	1160	THIEF
Steinthal-1875-1565-944	944	stehlen	stehlen	to steal	713	STEAL
Steinthal-1875-1565-945	945	Hure	Hure	prostitute	1610	PROSTITUTE
Steinthal-1875-1565-946	946	Ehebruch	Ehebruch	adultery	902	ADULTERY
Steinthal-1875-1565-947	947	Ehe	Ehe	marriage	2432	MARRIAGE
Steinthal-1875-1565-948	948	Scheidung	Scheidung	divorce	1134	DIVORCE
Steinthal-1875-1565-949	949	Er scheidet sich von seiner Frau (entlässt sie).	Er scheidet sich von seiner Frau (entlässt sie).	He divorces his wife.		
Steinthal-1875-1565-950	950	Mord	Mord	murder	845	MURDER
Steinthal-1875-1565-951	951	Mörder	Mörder	murderer		
Steinthal-1875-1565-952	952	A hat B's Bruder gemordet.	A hat B's Bruder gemordet.	A has murdered B's brother.		
Steinthal-1875-1565-953	953	B rächt die Ermordung seines Bruders, rächt sich an dem Mörder seines Bruders.	B rächt die Ermordung seines Bruders, rächt sich an dem Mörder seines Bruders.	B takes revenge for the murder of his brother.		
Steinthal-1875-1565-954	954	A büsst seinen Mord.	A büsst seinen Mord.	A atones for his murder.		
Steinthal-1875-1565-955	955	enthaupten	enthaupten	to behead someone		
Steinthal-1875-1565-956	956	hängen	hängen	to hang someone		
Steinthal-1875-1565-957	957	sich erhängen	sich erhängen	to hang oneself		
Steinthal-1875-1565-958	958	Krieg	Krieg	war	935	WAR
Steinthal-1875-1565-959	959	Sieg	Sieg	victory	783	VICTORY
Steinthal-1875-1565-960	960	Gefangener	Gefangener	prisoner	1072	PRISONER
Steinthal-1875-1565-961	961	Sie haben die Schlacht verloren.	Sie haben die Schlacht verloren.	They lost the battle.		
Steinthal-1875-1565-962	962	Alle haben die Flucht ergriffen (sind geflohen).	Alle haben die Flucht ergriffen (sind geflohen).	Everyone fled.		
Steinthal-1875-1565-963	963	zu Sklaven machen	zu Sklaven machen	to enslave		
Steinthal-1875-1565-964	964	Beute	Beute	loot		
Steinthal-1875-1565-965	965	angreifen	angreifen	to attack	722	ATTACK
Steinthal-1875-1565-966	966	sich vertheidigen	sich vertheidigen	to defend oneself	1330	DEFEND
Steinthal-1875-1565-967	967	kämpfen	kämpfen	to fight	1423	FIGHT
Steinthal-1875-1565-968	968	sich verstärken	sich verstärken	to reinforce		
Steinthal-1875-1565-969	969	verfolgen	verfolgen	to pursue	1047	PURSUE
Steinthal-1875-1565-970	970	Schwert ziehen, einstecken	Schwert ziehen	to draw a sword		
Steinthal-1875-1565-971	971	Schwert ziehen, einstecken	Schwert einstecken	to sheath a sword		
Steinthal-1875-1565-972	972	Griff	Griff	hilt		
